Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time;Delta T1;DeltaT2;
1855;30.0442;29.8094;-256.758;-256.254;-256.692;-256.911;-256.942;-255.98;9:35:05;0.2348;;
1856;30.0442;29.8094;-256.762;-256.262;-256.692;-256.903;-256.935;-255.98;9:35:06;0.2348;;
1857;30.0442;29.8094;-256.758;-256.254;-256.7;-256.911;-256.942;-255.98;9:35:06;0.2348;;
1858;30.0442;29.8172;-256.762;-256.254;-256.692;-256.911;-256.942;-255.98;9:35:07;0.227;;
1859;30.052;29.8094;-256.758;-256.254;-256.692;-256.911;-256.942;-255.98;9:35:07;0.2426;;
1860;30.052;29.8094;-256.758;-256.254;-256.692;-256.911;-256.935;-255.98;9:35:08;0.2426;;
1861;30.052;29.8094;-256.758;-256.262;-256.692;-256.903;-256.958;-255.972;9:35:08;0.2426;;
1862;30.052;29.8172;-256.762;-256.254;-256.692;-256.911;-256.95;-255.988;9:35:09;0.2348;;
1863;30.0598;29.8172;-256.758;-256.25;-256.692;-256.903;-256.942;-255.98;9:35:09;0.2426;;
1864;30.052;29.8094;-256.758;-256.254;-256.692;-256.911;-256.942;-255.98;9:35:10;0.2426;;
1865;30.0598;29.8172;-256.758;-256.254;-256.692;-256.903;-256.942;-255.98;9:35:10;0.2426;;
1866;30.052;29.8094;-256.758;-256.254;-256.692;-256.911;-256.935;-255.988;9:35:11;0.2426;;
1867;30.0442;29.8172;-256.758;-256.254;-256.684;-256.911;-256.935;-255.98;9:35:11;0.227;;
1868;30.0442;29.8094;-256.755;-256.254;-256.692;-256.903;-256.942;-255.98;9:35:12;0.2348;;
1869;30.0442;29.8094;-256.755;-256.254;-256.692;-256.911;-256.942;-255.98;9:35:12;0.2348;;
1870;30.0442;29.8094;-256.758;-256.25;-256.692;-256.911;-256.935;-255.972;9:35:13;0.2348;;
1871;30.052;29.8094;-256.758;-256.25;-256.692;-256.911;-256.942;-255.972;9:35:13;0.2426;;
1872;30.0403;29.8094;-256.762;-256.254;-256.692;-256.911;-256.935;-255.98;9:35:14;0.2309;;
1873;30.0403;29.8094;-256.762;-256.25;-256.692;-256.919;-256.935;-255.988;9:35:14;0.2309;;
1874;30.0363;29.8016;-256.762;-256.25;-256.692;-256.911;-256.935;-255.972;9:35:15;0.2347;;
1875;30.0403;29.8094;-256.77;-256.254;-256.692;-256.911;-256.935;-255.98;9:35:15;0.2309;;
1876;30.0403;29.8016;-256.762;-256.258;-256.692;-256.911;-256.935;-255.988;9:35:16;0.2387;;
1877;30.0363;29.7938;-256.762;-256.25;-256.692;-256.919;-256.935;-255.98;9:35:16;0.2425;;
1878;30.0363;29.7938;-256.762;-256.25;-256.7;-256.911;-256.942;-255.988;9:35:17;0.2425;;
1879;30.0363;29.7938;-256.762;-256.254;-256.692;-256.911;-256.935;-255.988;9:35:17;0.2425;;
1880;30.0363;29.7859;-256.762;-256.254;-256.692;-256.919;-256.935;-255.98;9:35:18;0.2504;;
1881;30.0324;29.7938;-256.762;-256.262;-256.7;-256.911;-256.935;-255.988;9:35:18;0.2386;;
1882;30.0324;29.7859;-256.762;-256.25;-256.692;-256.911;-256.935;-255.988;9:35:19;0.2465;;
1883;30.0285;29.7938;-256.758;-256.254;-256.692;-256.919;-256.935;-255.988;9:35:19;0.2347;;
1884;30.0324;29.7859;-256.762;-256.254;-256.692;-256.911;-256.935;-255.98;9:35:20;0.2465;;
1885;30.0285;29.7859;-256.758;-256.25;-256.684;-256.919;-256.942;-255.98;9:35:20;0.2426;;
1886;30.0246;29.7938;-256.762;-256.25;-256.692;-256.919;-256.935;-255.98;9:35:21;0.2308;;
1887;30.0246;29.7781;-256.762;-256.25;-256.684;-256.919;-256.942;-255.98;9:35:21;0.2465;;
1888;30.0168;29.7859;-256.762;-256.254;-256.692;-256.919;-256.935;-255.972;9:35:22;0.2309;;
1889;30.009;29.7703;-256.762;-256.254;-256.684;-256.911;-256.942;-255.972;9:35:22;0.2387;;
1890;30.0168;29.7781;-256.762;-256.254;-256.692;-256.911;-256.942;-255.972;9:35:23;0.2387;;
1891;30.009;29.7703;-256.762;-256.254;-256.692;-256.911;-256.935;-255.98;9:35:23;0.2387;;
1892;30.009;29.7625;-256.77;-256.254;-256.692;-256.911;-256.942;-255.98;9:35:24;0.2465;;
1893;29.9933;29.7625;-256.762;-256.262;-256.692;-256.919;-256.95;-255.98;9:35:24;0.2308;;
1894;29.9933;29.7625;-256.758;-256.254;-256.7;-256.919;-256.942;-255.972;9:35:25;0.2308;;
1895;29.9933;29.7546;-256.762;-256.254;-256.692;-256.919;-256.935;-255.98;9:35:25;0.2387;;
1896;29.9933;29.7468;-256.755;-256.254;-256.7;-256.919;-256.935;-255.972;9:35:26;0.2465;;
1897;29.9777;29.7546;-256.762;-256.254;-256.692;-256.911;-256.942;-255.972;9:35:26;0.2231;;
1898;29.9855;29.7468;-256.758;-256.25;-256.692;-256.911;-256.935;-255.972;9:35:27;0.2387;;
1899;29.9855;29.7546;-256.758;-256.25;-256.692;-256.911;-256.942;-255.972;9:35:27;0.2309;;
1900;29.9855;29.7546;-256.758;-256.254;-256.692;-256.911;-256.942;-255.972;9:35:28;0.2309;;
1901;29.9855;29.7468;-256.762;-256.254;-256.684;-256.911;-256.942;-255.972;9:35:28;0.2387;;
1902;29.9777;29.7546;-256.758;-256.25;-256.692;-256.911;-256.935;-255.972;9:35:29;0.2231;;
1903;29.9855;29.7546;-256.758;-256.25;-256.692;-256.911;-256.95;-255.964;9:35:29;0.2309;;
1904;29.9855;29.7468;-256.762;-256.254;-256.692;-256.903;-256.942;-255.98;9:35:30;0.2387;;
1905;29.9855;29.7625;-256.758;-256.25;-256.684;-256.911;-256.95;-255.972;9:35:30;0.223;;
1906;29.9855;29.7546;-256.758;-256.254;-256.692;-256.911;-256.942;-255.972;9:35:31;0.2309;;
1907;29.9777;29.7625;-256.762;-256.25;-256.684;-256.911;-256.95;-255.98;9:35:31;0.2152;;
1908;29.9855;29.7625;-256.758;-256.25;-256.692;-256.911;-256.95;-255.98;9:35:32;0.223;;
1909;29.9855;29.7546;-256.758;-256.25;-256.692;-256.911;-256.95;-255.972;9:35:32;0.2309;;
1910;29.9855;29.7625;-256.758;-256.25;-256.684;-256.911;-256.942;-255.98;9:35:33;0.223;;
1911;29.9855;29.7625;-256.762;-256.254;-256.692;-256.911;-256.935;-255.972;9:35:33;0.223;;
1912;29.9777;29.7625;-256.762;-256.25;-256.684;-256.919;-256.935;-255.98;9:35:34;0.2152;;
1913;29.9855;29.7625;-256.762;-256.25;-256.692;-256.911;-256.942;-255.98;9:35:34;0.223;;
1914;29.9855;29.7625;-256.762;-256.254;-256.684;-256.919;-256.942;-255.972;9:35:35;0.223;;
1915;29.9855;29.7703;-256.762;-256.25;-256.692;-256.911;-256.942;-255.98;9:35:35;0.2152;;
1916;29.9855;29.7625;-256.758;-256.25;-256.676;-256.919;-256.958;-255.98;9:35:36;0.223;;
1917;29.9933;29.7703;-256.762;-256.254;-256.684;-256.911;-256.942;-255.98;9:35:36;0.223;;
1918;29.9855;29.7625;-256.758;-256.25;-256.676;-256.911;-256.95;-255.972;9:35:37;0.223;;
1919;29.9855;29.7703;-256.758;-256.25;-256.684;-256.911;-256.95;-255.972;9:35:37;0.2152;;
1920;29.9933;29.7703;-256.758;-256.25;-256.684;-256.919;-256.958;-255.972;9:35:38;0.223;;
1921;29.9933;29.7625;-256.758;-256.25;-256.684;-256.911;-256.95;-255.972;9:35:38;0.2308;;
1922;29.9933;29.7703;-256.755;-256.25;-256.684;-256.911;-256.95;-255.98;9:35:39;0.223;;
1923;30.0011;29.7781;-256.755;-256.25;-256.676;-256.911;-256.958;-255.972;9:35:39;0.223;;
1924;29.9933;29.7703;-256.755;-256.254;-256.684;-256.911;-256.942;-255.972;9:35:40;0.223;;
1925;30.0011;29.7703;-256.755;-256.254;-256.684;-256.919;-256.942;-255.98;9:35:40;0.2308;;
1926;30.009;29.7703;-256.758;-256.25;-256.684;-256.919;-256.95;-255.972;9:35:41;0.2387;;
1927;30.0011;29.7781;-256.755;-256.254;-256.684;-256.911;-256.942;-255.98;9:35:41;0.223;;
1928;30.0011;29.7781;-256.758;-256.254;-256.684;-256.911;-256.95;-255.98;9:35:42;0.223;;
1929;29.9933;29.7859;-256.755;-256.254;-256.684;-256.911;-256.942;-255.98;9:35:42;0.2074;;
1930;30.0011;29.7781;-256.755;-256.254;-256.684;-256.911;-256.942;-255.972;9:35:43;0.223;;
1931;30.0011;29.7859;-256.755;-256.254;-256.684;-256.919;-256.942;-255.972;9:35:43;0.2152;;
1932;30.009;29.7781;-256.758;-256.254;-256.684;-256.911;-256.942;-255.98;9:35:44;0.2309;;
1933;30.0011;29.7859;-256.758;-256.254;-256.684;-256.911;-256.942;-255.98;9:35:44;0.2152;;
1934;30.0168;29.7859;-256.758;-256.254;-256.684;-256.911;-256.942;-255.972;9:35:45;0.2309;;
1935;30.009;29.7859;-256.758;-256.262;-256.692;-256.919;-256.942;-255.98;9:35:45;0.2231;;
1936;30.009;29.7859;-256.755;-256.254;-256.684;-256.911;-256.942;-255.98;9:35:46;0.2231;;
1937;30.0168;29.7859;-256.755;-256.254;-256.684;-256.911;-256.95;-255.98;9:35:46;0.2309;;
1938;30.0168;29.7938;-256.755;-256.25;-256.684;-256.919;-256.95;-255.972;9:35:47;0.223;;
1939;30.0168;29.7938;-256.758;-256.25;-256.684;-256.911;-256.942;-255.98;9:35:47;0.223;;
1940;30.0246;29.7938;-256.758;-256.254;-256.684;-256.919;-256.95;-255.98;9:35:48;0.2308;;
1941;30.0246;29.7938;-256.758;-256.254;-256.684;-256.919;-256.935;-255.98;9:35:48;0.2308;;
1942;30.0285;29.7938;-256.758;-256.254;-256.684;-256.911;-256.942;-255.972;9:35:49;0.2347;;
1943;30.0207;29.7938;-256.758;-256.254;-256.692;-256.919;-256.942;-255.972;9:35:49;0.2269;;
1944;30.0246;29.8016;-256.758;-256.254;-256.684;-256.911;-256.942;-255.98;9:35:50;0.223;;
1945;30.0324;29.8016;-256.762;-256.254;-256.684;-256.919;-256.942;-255.972;9:35:50;0.2308;;
1946;30.0324;29.8016;-256.755;-256.25;-256.692;-256.903;-256.942;-255.98;9:35:51;0.2308;;
1947;30.0324;29.8016;-256.758;-256.254;-256.684;-256.911;-256.935;-255.972;9:35:51;0.2308;;
1948;30.0363;29.8016;-256.758;-256.262;-256.692;-256.911;-256.942;-255.98;9:35:52;0.2347;;
1949;30.0403;29.8016;-256.758;-256.25;-256.684;-256.919;-256.942;-255.972;9:35:52;0.2387;;
1950;30.0403;29.8094;-256.758;-256.25;-256.684;-256.911;-256.935;-255.972;9:35:53;0.2309;;
1951;30.0403;29.8172;-256.762;-256.254;-256.684;-256.911;-256.942;-255.972;9:35:53;0.2231;;
1952;30.0442;29.8172;-256.758;-256.25;-256.692;-256.919;-256.942;-255.98;9:35:54;0.227;;
1953;30.0442;29.8172;-256.758;-256.254;-256.684;-256.911;-256.935;-255.972;9:35:54;0.227;;
1954;30.0442;29.8172;-256.762;-256.25;-256.684;-256.911;-256.942;-255.98;9:35:55;0.227;;
1955;30.052;29.8172;-256.758;-256.254;-256.684;-256.919;-256.942;-255.972;9:35:55;0.2348;;
1956;30.052;29.8094;-256.755;-256.254;-256.684;-256.911;-256.942;-255.972;9:35:56;0.2426;;
1957;30.052;29.8172;-256.762;-256.254;-256.692;-256.911;-256.942;-255.98;9:35:56;0.2348;;
1958;30.052;29.8172;-256.758;-256.254;-256.684;-256.911;-256.95;-255.972;9:35:57;0.2348;;
1959;30.0442;29.8172;-256.758;-256.254;-256.684;-256.919;-256.942;-255.964;9:35:57;0.227;;
1960;30.0442;29.8251;-256.762;-256.254;-256.684;-256.911;-256.942;-255.956;9:35:58;0.2191;;
1961;30.052;29.8172;-256.758;-256.258;-256.692;-256.911;-256.942;-255.964;9:35:58;0.2348;;
1962;30.052;29.8251;-256.758;-256.254;-256.684;-256.911;-256.942;-255.956;9:35:59;0.2269;;
1963;30.052;29.8251;-256.762;-256.262;-256.676;-256.919;-256.942;-255.964;9:35:59;0.2269;;
1964;30.052;29.8172;-256.755;-256.254;-256.684;-256.911;-256.95;-255.956;9:36:00;0.2348;;
1965;30.052;29.8251;-256.758;-256.25;-256.684;-256.919;-256.935;-255.964;9:36:00;0.2269;;
1966;30.052;29.8172;-256.758;-256.254;-256.684;-256.911;-256.942;-255.956;9:36:01;0.2348;;
1967;30.0442;29.8251;-256.762;-256.254;-256.684;-256.911;-256.942;-255.956;9:36:01;0.2191;;
1968;30.0442;29.8251;-256.758;-256.25;-256.676;-256.911;-256.942;-255.956;9:36:02;0.2191;;
1969;30.0442;29.8172;-256.762;-256.25;-256.676;-256.919;-256.942;-255.964;9:36:02;0.227;;
1970;30.0442;29.8251;-256.77;-256.254;-256.684;-256.911;-256.942;-255.956;9:36:03;0.2191;;
1971;30.0442;29.8329;-256.77;-256.25;-256.684;-256.919;-256.958;-255.964;9:36:03;0.2113;;
1972;30.0403;29.8172;-256.762;-256.258;-256.684;-256.919;-256.95;-255.956;9:36:04;0.2231;;
1973;30.0442;29.8172;-256.762;-256.262;-256.684;-256.919;-256.95;-255.964;9:36:04;0.227;;
1974;30.0442;29.8172;-256.766;-256.254;-256.684;-256.919;-256.95;-255.964;9:36:05;0.227;;
1975;30.0403;29.8094;-256.758;-256.258;-256.684;-256.911;-256.942;-255.956;9:36:05;0.2309;;
1976;30.0403;29.8094;-256.755;-256.254;-256.676;-256.919;-256.942;-255.964;9:36:06;0.2309;;
1977;30.0442;29.8016;-256.751;-256.262;-256.692;-256.911;-256.942;-255.964;9:36:06;0.2426;;
1978;30.0363;29.8094;-256.758;-256.254;-256.684;-256.919;-256.95;-255.956;9:36:07;0.2269;;
1979;30.0363;29.8094;-256.758;-256.262;-256.684;-256.911;-256.942;-255.964;9:36:07;0.2269;;
1980;30.0403;29.8016;-256.755;-256.254;-256.684;-256.911;-256.942;-255.956;9:36:08;0.2387;;
1981;30.0363;29.8016;-256.755;-256.262;-256.684;-256.911;-256.942;-255.964;9:36:08;0.2347;;
1982;30.0363;29.8016;-256.755;-256.254;-256.684;-256.919;-256.935;-255.964;9:36:09;0.2347;;
1983;30.0324;29.8016;-256.755;-256.254;-256.692;-256.911;-256.95;-255.964;9:36:09;0.2308;;
1984;30.0285;29.7938;-256.758;-256.262;-256.684;-256.911;-256.935;-255.956;9:36:10;0.2347;;
1985;30.0324;29.8094;-256.755;-256.262;-256.692;-256.911;-256.942;-255.964;9:36:10;0.223;;
1986;30.0285;29.7938;-256.758;-256.254;-256.684;-256.911;-256.935;-255.956;9:36:11;0.2347;;
1987;30.0285;29.8016;-256.758;-256.262;-256.692;-256.911;-256.95;-255.964;9:36:11;0.2269;;
1988;30.0246;29.8016;-256.755;-256.254;-256.684;-256.911;-256.935;-255.964;9:36:12;0.223;;
1989;30.0168;29.8016;-256.758;-256.262;-256.676;-256.911;-256.942;-255.964;9:36:12;0.2152;;
1990;30.009;29.8016;-256.758;-256.254;-256.684;-256.911;-256.942;-255.964;9:36:13;0.2074;;
1991;30.009;29.7938;-256.755;-256.254;-256.684;-256.911;-256.942;-255.964;9:36:13;0.2152;;
1992;30.0168;29.7938;-256.758;-256.254;-256.684;-256.911;-256.942;-255.964;9:36:14;0.223;;
1993;30.0168;29.7938;-256.762;-256.254;-256.684;-256.919;-256.942;-255.964;9:36:14;0.223;;
1994;30.009;29.7938;-256.758;-256.254;-256.684;-256.911;-256.942;-255.964;9:36:15;0.2152;;
1995;30.009;29.7859;-256.758;-256.254;-256.676;-256.911;-256.942;-255.964;9:36:15;0.2231;;
1996;30.0011;29.7859;-256.758;-256.25;-256.692;-256.903;-256.942;-255.964;9:36:16;0.2152;;
1997;30.009;29.7781;-256.758;-256.25;-256.684;-256.911;-256.95;-255.972;9:36:16;0.2309;;
1998;30.0011;29.7781;-256.762;-256.254;-256.684;-256.903;-256.958;-255.956;9:36:17;0.223;;
1999;29.9933;29.7781;-256.758;-256.246;-256.676;-256.903;-256.942;-255.972;9:36:17;0.2152;;
2000;29.9933;29.7703;-256.762;-256.25;-256.684;-256.903;-256.942;-255.964;9:36:18;0.223;;
2001;30.0011;29.7781;-256.755;-256.25;-256.684;-256.911;-256.942;-255.964;9:36:18;0.223;;
2002;29.9855;29.7625;-256.758;-256.254;-256.684;-256.911;-256.942;-255.964;9:36:19;0.223;;
2003;29.9933;29.7625;-256.758;-256.25;-256.684;-256.903;-256.942;-255.964;9:36:19;0.2308;;
2004;29.9855;29.7625;-256.758;-256.25;-256.684;-256.903;-256.935;-255.972;9:36:20;0.223;;
2005;29.9855;29.7546;-256.758;-256.254;-256.684;-256.911;-256.942;-255.956;9:36:20;0.2309;;
2006;29.9855;29.7625;-256.758;-256.25;-256.684;-256.911;-256.942;-255.964;9:36:21;0.223;;
2007;29.9855;29.7546;-256.755;-256.25;-256.684;-256.911;-256.942;-255.964;9:36:21;0.2309;;
2008;29.9933;29.7625;-256.758;-256.25;-256.684;-256.911;-256.942;-255.972;9:36:22;0.2308;;
2009;29.9855;29.7625;-256.755;-256.25;-256.692;-256.911;-256.95;-255.964;9:36:22;0.223;;
2010;29.9855;29.7625;-256.758;-256.25;-256.684;-256.911;-256.942;-255.964;9:36:23;0.223;;
2011;29.9777;29.7546;-256.755;-256.25;-256.684;-256.911;-256.95;-255.972;9:36:23;0.2231;;
2012;29.9855;29.7625;-256.758;-256.25;-256.684;-256.919;-256.935;-255.964;9:36:24;0.223;;
2013;29.9855;29.7546;-256.755;-256.25;-256.684;-256.919;-256.942;-255.972;9:36:24;0.2309;;
2014;29.9855;29.7625;-256.758;-256.254;-256.684;-256.911;-256.942;-255.964;9:36:25;0.223;;
2015;29.9855;29.7468;-256.758;-256.25;-256.692;-256.911;-256.95;-255.972;9:36:25;0.2387;;
2016;29.9855;29.7546;-256.755;-256.254;-256.684;-256.919;-256.942;-255.964;9:36:26;0.2309;;
2017;29.9855;29.739;-256.758;-256.254;-256.684;-256.911;-256.942;-255.972;9:36:26;0.2465;;
2018;29.9933;29.7468;-256.755;-256.25;-256.684;-256.919;-256.942;-255.964;9:36:27;0.2465;;
2019;29.9855;29.7546;-256.755;-256.254;-256.692;-256.919;-256.95;-255.964;9:36:27;0.2309;;
2020;29.9855;29.7546;-256.762;-256.25;-256.676;-256.911;-256.942;-255.956;9:36:28;0.2309;;
2021;29.9933;29.7468;-256.758;-256.254;-256.684;-256.919;-256.95;-255.964;9:36:28;0.2465;;
2022;29.9933;29.7546;-256.758;-256.25;-256.684;-256.911;-256.942;-255.964;9:36:29;0.2387;;
2023;30.0011;29.7546;-256.762;-256.254;-256.676;-256.919;-256.935;-255.964;9:36:29;0.2465;;
2024;29.9933;29.7468;-256.762;-256.25;-256.684;-256.919;-256.942;-255.964;9:36:30;0.2465;;
2025;30.0011;29.7468;-256.758;-256.25;-256.684;-256.919;-256.935;-255.956;9:36:30;0.2543;;
2026;30.0011;29.7546;-256.762;-256.25;-256.676;-256.919;-256.942;-255.972;9:36:31;0.2465;;
2027;30.0011;29.7546;-256.758;-256.254;-256.684;-256.911;-256.95;-255.964;9:36:31;0.2465;;
2028;30.0011;29.7468;-256.762;-256.25;-256.684;-256.919;-256.95;-255.964;9:36:32;0.2543;;
2029;30.009;29.7546;-256.755;-256.25;-256.684;-256.919;-256.935;-255.964;9:36:32;0.2544;;
2030;30.0011;29.7468;-256.755;-256.254;-256.676;-256.919;-256.95;-255.956;9:36:33;0.2543;;
2031;30.009;29.7546;-256.755;-256.254;-256.684;-256.911;-256.95;-255.964;9:36:33;0.2544;;
2032;30.0168;29.7468;-256.751;-256.254;-256.676;-256.919;-256.95;-255.972;9:36:34;0.27;;
2033;30.0168;29.7546;-256.755;-256.25;-256.684;-256.919;-256.935;-255.964;9:36:34;0.2622;;
2034;30.0011;29.7546;-256.755;-256.25;-256.676;-256.911;-256.942;-255.972;9:36:35;0.2465;;
2035;30.009;29.7546;-256.755;-256.25;-256.684;-256.919;-256.942;-255.972;9:36:35;0.2544;;
2036;30.0168;29.7625;-256.751;-256.25;-256.676;-256.911;-256.935;-255.964;9:36:36;0.2543;;
2037;30.0168;29.7625;-256.758;-256.25;-256.684;-256.919;-256.942;-255.972;9:36:36;0.2543;;
2038;30.0168;29.7625;-256.755;-256.254;-256.684;-256.911;-256.95;-255.964;9:36:37;0.2543;;
2039;30.0246;29.7625;-256.751;-256.25;-256.676;-256.911;-256.942;-255.956;9:36:37;0.2621;;
2040;30.0168;29.7703;-256.751;-256.254;-256.684;-256.919;-256.935;-255.972;9:36:38;0.2465;;
2041;30.0285;29.7703;-256.758;-256.25;-256.684;-256.911;-256.935;-255.956;9:36:38;0.2582;;
2042;30.0168;29.7625;-256.762;-256.25;-256.684;-256.919;-256.935;-255.964;9:36:39;0.2543;;
2043;30.0246;29.7703;-256.758;-256.254;-256.684;-256.919;-256.935;-255.964;9:36:39;0.2543;;
2044;30.0246;29.7625;-256.762;-256.254;-256.676;-256.911;-256.935;-255.964;9:36:40;0.2621;;
2045;30.0285;29.7703;-256.758;-256.254;-256.684;-256.919;-256.935;-255.956;9:36:40;0.2582;;
2046;30.0285;29.7781;-256.762;-256.254;-256.684;-256.911;-256.942;-255.972;9:36:41;0.2504;;
2047;30.0285;29.7781;-256.762;-256.254;-256.684;-256.919;-256.935;-255.964;9:36:41;0.2504;;
2048;30.0285;29.7859;-256.758;-256.254;-256.684;-256.911;-256.935;-255.956;9:36:42;0.2426;;
2049;30.0324;29.7859;-256.758;-256.262;-256.684;-256.911;-256.935;-255.964;9:36:42;0.2465;;
2050;30.0285;29.7859;-256.751;-256.254;-256.692;-256.919;-256.935;-255.964;9:36:43;0.2426;;
2051;30.0324;29.7859;-256.755;-256.258;-256.684;-256.919;-256.942;-255.964;9:36:43;0.2465;;
2052;30.0324;29.8016;-256.755;-256.254;-256.684;-256.911;-256.95;-255.964;9:36:44;0.2308;;
2053;30.0363;29.7938;-256.755;-256.254;-256.684;-256.911;-256.942;-255.964;9:36:44;0.2425;;
2054;30.0363;29.7938;-256.758;-256.254;-256.684;-256.911;-256.95;-255.964;9:36:45;0.2425;;
2055;30.0324;29.8016;-256.755;-256.254;-256.684;-256.919;-256.958;-255.964;9:36:45;0.2308;;
2056;30.0363;29.7938;-256.755;-256.254;-256.684;-256.903;-256.942;-255.964;9:36:46;0.2425;;
2057;30.0324;29.7938;-256.758;-256.254;-256.684;-256.911;-256.95;-255.956;9:36:46;0.2386;;
2058;30.0363;29.8016;-256.758;-256.254;-256.676;-256.919;-256.95;-255.964;9:36:47;0.2347;;
2059;30.0363;29.8016;-256.758;-256.25;-256.692;-256.911;-256.942;-255.964;9:36:47;0.2347;;
2060;30.0403;29.8016;-256.755;-256.254;-256.676;-256.911;-256.95;-255.956;9:36:48;0.2387;;
2061;30.0403;29.8016;-256.758;-256.262;-256.684;-256.911;-256.942;-255.964;9:36:48;0.2387;;
2062;30.0442;29.8094;-256.755;-256.254;-256.692;-256.911;-256.95;-255.964;9:36:49;0.2348;;
2063;30.0442;29.8094;-256.758;-256.25;-256.692;-256.919;-256.942;-255.964;9:36:49;0.2348;;
2064;30.052;29.8094;-256.755;-256.254;-256.676;-256.919;-256.942;-255.956;9:36:50;0.2426;;
2065;30.052;29.8094;-256.755;-256.254;-256.684;-256.911;-256.942;-255.956;9:36:50;0.2426;;
2066;30.052;29.8172;-256.758;-256.254;-256.684;-256.919;-256.942;-255.964;9:36:51;0.2348;;
2067;30.0442;29.8172;-256.758;-256.258;-256.684;-256.919;-256.942;-255.956;9:36:51;0.227;;
2068;30.052;29.8172;-256.758;-256.25;-256.676;-256.911;-256.942;-255.956;9:36:52;0.2348;;
2069;30.0598;29.8172;-256.758;-256.25;-256.692;-256.911;-256.942;-255.956;9:36:52;0.2426;;
2070;30.052;29.8172;-256.755;-256.25;-256.684;-256.919;-256.942;-255.956;9:36:53;0.2348;;
2071;30.0598;29.8172;-256.762;-256.254;-256.684;-256.911;-256.935;-255.956;9:36:53;0.2426;;
2072;30.0598;29.8172;-256.755;-256.25;-256.684;-256.911;-256.942;-255.956;9:36:54;0.2426;;
2073;30.0598;29.8094;-256.758;-256.254;-256.692;-256.903;-256.935;-255.964;9:36:54;0.2504;;
2074;30.0598;29.8172;-256.758;-256.254;-256.684;-256.911;-256.942;-255.956;9:36:55;0.2426;;
2075;30.0598;29.8172;-256.758;-256.25;-256.692;-256.911;-256.935;-255.972;9:36:55;0.2426;;
2076;30.052;29.8094;-256.758;-256.25;-256.684;-256.919;-256.942;-255.956;9:36:56;0.2426;;
2077;30.052;29.8172;-256.762;-256.25;-256.692;-256.903;-256.935;-255.964;9:36:56;0.2348;;
2078;30.0598;29.8094;-256.758;-256.25;-256.684;-256.919;-256.942;-255.964;9:36:57;0.2504;;
2079;30.052;29.8094;-256.762;-256.254;-256.684;-256.911;-256.942;-255.964;9:36:57;0.2426;;
2080;30.0598;29.8172;-256.758;-256.254;-256.684;-256.919;-256.942;-255.956;9:36:58;0.2426;;
2081;30.052;29.8016;-256.758;-256.254;-256.684;-256.911;-256.935;-255.964;9:36:58;0.2504;;
2082;30.0442;29.8094;-256.762;-256.262;-256.692;-256.911;-256.942;-255.956;9:36:59;0.2348;;
2083;30.0363;29.8094;-256.762;-256.254;-256.684;-256.911;-256.95;-255.964;9:36:59;0.2269;;
2084;30.0403;29.8094;-256.758;-256.262;-256.684;-256.911;-256.942;-255.956;9:37:00;0.2309;;
2085;30.0442;29.8094;-256.762;-256.254;-256.692;-256.919;-256.927;-255.956;9:37:00;0.2348;;
2086;30.0363;29.8094;-256.758;-256.254;-256.684;-256.911;-256.942;-255.956;9:37:01;0.2269;;
2087;30.0403;29.8094;-256.758;-256.254;-256.684;-256.919;-256.942;-255.956;9:37:01;0.2309;;
2088;30.0403;29.8094;-256.755;-256.25;-256.684;-256.911;-256.935;-255.956;9:37:02;0.2309;;
2089;30.0324;29.8016;-256.758;-256.246;-256.692;-256.919;-256.942;-255.956;9:37:02;0.2308;;
2090;30.0363;29.8016;-256.758;-256.254;-256.684;-256.911;-256.935;-255.964;9:37:03;0.2347;;
2091;30.0324;29.8016;-256.755;-256.254;-256.692;-256.919;-256.942;-255.964;9:37:03;0.2308;;
2092;30.0363;29.8016;-256.758;-256.254;-256.692;-256.919;-256.942;-255.956;9:37:04;0.2347;;
2093;30.0324;29.7938;-256.755;-256.262;-256.692;-256.919;-256.942;-255.964;9:37:04;0.2386;;
2094;30.0324;29.7938;-256.755;-256.254;-256.692;-256.911;-256.942;-255.964;9:37:05;0.2386;;
2095;30.0324;29.7938;-256.758;-256.254;-256.692;-256.919;-256.942;-255.956;9:37:05;0.2386;;
2096;30.0285;29.7859;-256.755;-256.254;-256.684;-256.919;-256.935;-255.964;9:37:06;0.2426;;
2097;30.0285;29.7938;-256.755;-256.254;-256.684;-256.903;-256.942;-255.964;9:37:06;0.2347;;
2098;30.0246;29.7859;-256.755;-256.262;-256.692;-256.911;-256.942;-255.956;9:37:07;0.2387;;
2099;30.0246;29.7859;-256.755;-256.254;-256.684;-256.903;-256.935;-255.956;9:37:07;0.2387;;
2100;30.0168;29.7859;-256.755;-256.254;-256.684;-256.911;-256.942;-255.956;9:37:08;0.2309;;
