Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time;;С куллеромм;Макс;Мин;deLTA;Без куллера;Макс;Мин;deLTA
244;31.1671;30.4589;-256.751;-256.242;-256.692;-256.919;-256.958;-255.956;11:43:04;;;;;;;;;
245;31.1749;30.4628;-256.747;-256.246;-256.692;-256.903;-256.966;-255.949;11:43:05;;;;;;;;;
246;31.1905;30.4667;-256.743;-256.246;-256.692;-256.911;-256.966;-255.956;11:43:05;;;;;;;;;
247;31.214;30.4785;-256.747;-256.242;-256.692;-256.903;-256.966;-255.956;11:43:06;;;;;;;;;
248;31.2297;30.4902;-256.743;-256.242;-256.692;-256.903;-256.966;-255.956;11:43:06;;;;;;;;;
249;31.2453;30.4902;-256.743;-256.242;-256.692;-256.911;-256.966;-255.956;11:43:07;;;;;;;;;
250;31.261;30.5058;-256.747;-256.238;-256.684;-256.903;-256.974;-255.956;11:43:07;;;;;;;;;
251;31.2766;30.5215;-256.735;-256.238;-256.692;-256.911;-256.966;-255.956;11:43:08;;;;;;;;;
252;31.2883;30.5293;-256.747;-256.242;-256.692;-256.911;-256.958;-255.956;11:43:08;;;;;;;;;
253;31.2883;30.545;-256.743;-256.238;-256.692;-256.911;-256.958;-255.949;11:43:09;;;;;;;;;
254;31.304;30.5528;-256.735;-256.242;-256.684;-256.911;-256.958;-255.956;11:43:09;;;;;;;;;
255;31.3118;30.5684;-256.743;-256.238;-256.684;-256.911;-256.966;-255.956;11:43:10;;;;;;;;;
256;31.3275;30.5763;-256.743;-256.238;-256.684;-256.911;-256.95;-255.956;11:43:10;;;;;;;;;
257;31.3275;30.5919;-256.743;-256.242;-256.684;-256.919;-256.966;-255.949;11:43:11;;;;;;;;;
258;31.3588;30.6076;-256.743;-256.238;-256.684;-256.903;-256.958;-255.949;11:43:11;;;;;;;;;
259;31.3588;30.6154;-256.743;-256.242;-256.692;-256.911;-256.958;-255.949;11:43:12;;;;;;;;;
260;31.3822;30.631;-256.735;-256.242;-256.692;-256.911;-256.958;-255.956;11:43:12;;;;;;;;;
261;31.3822;30.635;-256.743;-256.238;-256.684;-256.911;-256.966;-255.949;11:43:13;;;;;;;;;
262;31.4135;30.6467;-256.735;-256.242;-256.692;-256.911;-256.958;-255.956;11:43:13;;;;;;;;;
263;31.4292;30.6506;-256.743;-256.242;-256.692;-256.911;-256.958;-255.949;11:43:14;;;;;;;;;
264;31.437;30.6584;-256.735;-256.238;-256.684;-256.911;-256.958;-255.949;11:43:14;;;;;;;;;
265;31.4605;30.6741;-256.747;-256.242;-256.692;-256.911;-256.966;-255.949;11:43:15;;;;;;;;;
266;31.4761;30.6819;-256.743;-256.242;-256.684;-256.911;-256.966;-255.956;11:43:15;;;;;;;;;
267;31.484;30.6976;-256.743;-256.238;-256.692;-256.903;-256.95;-255.949;11:43:16;;;;;;;;;
268;31.4957;30.721;-256.747;-256.242;-256.692;-256.911;-256.966;-255.949;11:43:16;;;;;;;;;
269;31.5074;30.721;-256.747;-256.242;-256.684;-256.911;-256.966;-255.949;11:43:17;;;;;;;;;
270;31.5153;30.7367;-256.747;-256.242;-256.692;-256.911;-256.966;-255.949;11:43:17;;;;;;;;;
271;31.5192;30.7523;-256.747;-256.242;-256.692;-256.911;-256.958;-255.949;11:43:18;;;;;;;;;
272;31.5348;30.7602;-256.747;-256.242;-256.692;-256.911;-256.958;-255.949;11:43:18;;;;;;;;;
273;31.5505;30.7758;-256.747;-256.242;-256.692;-256.911;-256.966;-255.949;11:43:19;;;;;;;;;
274;31.5661;30.7836;-256.747;-256.242;-256.684;-256.911;-256.958;-255.949;11:43:19;;;;;;;;;
275;31.574;30.7993;-256.747;-256.242;-256.684;-256.911;-256.958;-255.949;11:43:20;;;;;;;;;
276;31.5818;30.8071;-256.747;-256.242;-256.692;-256.903;-256.966;-255.956;11:43:20;;;;;;;;;
277;31.6053;30.8149;-256.747;-256.238;-256.684;-256.911;-256.958;-255.949;11:43:21;;;;;;;;;
278;31.6053;30.8149;-256.747;-256.242;-256.684;-256.911;-256.958;-255.949;11:43:21;;;;;;;;;
279;31.6287;30.8228;-256.751;-256.242;-256.684;-256.911;-256.958;-255.949;11:43:22;;;;;;;;;
280;31.6444;30.8462;-256.743;-256.242;-256.692;-256.911;-256.958;-255.949;11:43:22;;;;;;;;;
281;31.6522;30.8501;-256.747;-256.238;-256.692;-256.911;-256.966;-255.949;11:43:23;;;;;;;;;
282;31.66;30.8541;-256.747;-256.242;-256.684;-256.911;-256.958;-255.941;11:43:23;;;;;;;;;
283;31.6757;30.8619;-256.747;-256.242;-256.692;-256.903;-256.966;-255.949;11:43:24;;;;;;;;;
284;31.6913;30.8697;-256.743;-256.242;-256.684;-256.911;-256.958;-255.949;11:43:24;;;;;;;;;
285;31.707;30.8658;-256.747;-256.242;-256.684;-256.911;-256.958;-255.941;11:43:25;;;;;;;;;
286;31.7109;30.8893;-256.747;-256.238;-256.692;-256.903;-256.958;-255.949;11:43:25;;;;;;;;;
287;31.7187;30.8893;-256.751;-256.242;-256.684;-256.903;-256.95;-255.941;11:43:26;;;;;;;;;
288;31.7226;30.9049;-256.747;-256.242;-256.684;-256.911;-256.958;-255.949;11:43:26;;;;;;;;;
289;31.7344;30.9127;-256.747;-256.242;-256.684;-256.903;-256.966;-255.941;11:43:27;;;;;;;;;
290;31.7578;30.9362;-256.747;-256.238;-256.676;-256.911;-256.958;-255.949;11:43:27;;;;;;;;;
291;31.7578;30.9362;-256.743;-256.242;-256.692;-256.911;-256.958;-255.949;11:43:28;;;;;;;;;
292;31.7735;30.9597;-256.747;-256.242;-256.684;-256.911;-256.958;-255.949;11:43:28;;;;;;;;;
293;31.7891;30.9597;-256.747;-256.238;-256.676;-256.911;-256.966;-255.949;11:43:29;;;;;;;;;
294;31.7891;30.9753;-256.747;-256.246;-256.684;-256.911;-256.958;-255.941;11:43:29;;;;;;;;;
295;31.8048;30.9832;-256.751;-256.238;-256.684;-256.903;-256.95;-255.949;11:43:30;;;;;;;;;
296;31.8283;30.991;-256.747;-256.242;-256.692;-256.911;-256.958;-255.949;11:43:30;;;;;;;;;
297;31.8283;30.9988;-256.739;-256.242;-256.684;-256.911;-256.95;-255.949;11:43:31;;;;;;;;;
298;31.8439;31.0066;-256.743;-256.238;-256.684;-256.911;-256.958;-255.949;11:43:31;;;;;;;;;
299;31.8517;31.0066;-256.743;-256.238;-256.684;-256.903;-256.958;-255.949;11:43:32;;;;;;;;;
300;31.8596;31.0145;-256.735;-256.242;-256.692;-256.911;-256.966;-255.949;11:43:32;;;;;;;;;
301;31.8752;31.0301;-256.735;-256.246;-256.684;-256.911;-256.966;-255.949;11:43:33;;;;;;;;;
302;31.883;31.0379;-256.743;-256.242;-256.684;-256.911;-256.974;-255.956;11:43:33;;;;;;;;;
303;31.887;31.0458;-256.743;-256.242;-256.684;-256.911;-256.958;-255.949;11:43:34;;;;;;;;;
304;31.8987;31.0614;-256.735;-256.242;-256.692;-256.903;-256.958;-255.956;11:43:34;;;;;;;;;
305;31.8987;31.0614;-256.743;-256.246;-256.684;-256.911;-256.958;-255.949;11:43:35;;;;;;;;;
306;31.9104;31.0653;-256.735;-256.242;-256.684;-256.911;-256.958;-255.956;11:43:35;;;;;;;;;
307;31.9261;31.0732;-256.743;-256.242;-256.684;-256.919;-256.958;-255.949;11:43:36;;;;;;;;;
308;31.9339;31.0771;-256.735;-256.242;-256.684;-256.911;-256.958;-255.956;11:43:36;;;;;;;;;
309;31.9496;31.081;-256.735;-256.242;-256.684;-256.911;-256.958;-255.941;11:43:37;;;;;;;;;
310;31.9574;31.0888;-256.743;-256.242;-256.692;-256.919;-256.95;-255.949;11:43:37;;;;;;;;;
311;31.9809;31.0966;-256.743;-256.246;-256.684;-256.911;-256.95;-255.949;11:43:38;;;;;;;;;
312;31.9887;31.1123;-256.743;-256.242;-256.692;-256.919;-256.958;-255.941;11:43:38;;;;;;;;;
313;32.0043;31.1123;-256.743;-256.242;-256.692;-256.919;-256.958;-255.949;11:43:39;;;;;;;;;
314;32.0122;31.1279;-256.735;-256.242;-256.684;-256.911;-256.958;-255.949;11:43:39;;;;;;;;;
315;32.0278;31.1436;-256.747;-256.246;-256.692;-256.919;-256.958;-255.956;11:43:40;;;;;;;;;
316;32.0356;31.1592;-256.735;-256.242;-256.692;-256.911;-256.958;-255.956;11:43:40;;;;;;;;;
317;32.0513;31.1592;-256.743;-256.242;-256.692;-256.911;-256.95;-255.949;11:43:41;;;;;;;;;
318;32.0513;31.1592;-256.735;-256.242;-256.684;-256.911;-256.958;-255.949;11:43:41;;;;;;;;;
319;32.0748;31.1749;-256.743;-256.246;-256.692;-256.911;-256.958;-255.956;11:43:42;;;;;;;;;
320;32.0748;31.1749;-256.735;-256.242;-256.684;-256.903;-256.958;-255.956;11:43:42;;;;;;;;;
321;32.0982;31.1827;-256.743;-256.242;-256.692;-256.911;-256.958;-255.949;11:43:43;;;;;;;;;
322;32.0982;31.1984;-256.743;-256.242;-256.692;-256.911;-256.958;-255.956;11:43:43;;;;;;;;;
323;32.1061;31.1984;-256.743;-256.242;-256.684;-256.911;-256.966;-255.949;11:43:44;;;;;;;;;
324;32.1139;31.2062;-256.735;-256.238;-256.684;-256.911;-256.958;-255.949;11:43:44;;;;;;;;;
325;32.1139;31.2218;-256.743;-256.246;-256.684;-256.911;-256.958;-255.949;11:43:45;;;;;;;;;
326;32.1334;31.2375;-256.743;-256.242;-256.7;-256.911;-256.958;-255.945;11:43:45;;;;;;;;;
327;32.1334;31.2375;-256.743;-256.242;-256.684;-256.911;-256.958;-255.941;11:43:46;;;;;;;;;
328;32.1491;31.2414;-256.743;-256.242;-256.684;-256.911;-256.966;-255.952;11:43:46;;;;;;;;;
329;32.1569;31.2453;-256.743;-256.242;-256.692;-256.919;-256.958;-255.949;11:43:47;;;;;;;;;
330;32.1726;31.2531;-256.747;-256.242;-256.692;-256.911;-256.958;-255.949;11:43:47;;;;;;;;;
331;32.1882;31.2531;-256.747;-256.242;-256.684;-256.911;-256.958;-255.949;11:43:48;;;;;;;;;
332;32.2039;31.257;-256.751;-256.242;-256.684;-256.919;-256.958;-255.949;11:43:48;;;;;;;;;
333;32.2117;31.257;-256.747;-256.246;-256.676;-256.911;-256.95;-255.949;11:43:49;;;;;;;;;
334;32.2117;31.2649;-256.747;-256.246;-256.684;-256.911;-256.958;-255.949;11:43:49;;;;;;;;;
335;32.2273;31.2727;-256.747;-256.242;-256.676;-256.919;-256.958;-255.949;11:43:50;;;;;;;;;
336;32.243;31.2805;-256.751;-256.246;-256.676;-256.911;-256.958;-255.949;11:43:50;;;;;;;;;
337;32.243;31.2883;-256.747;-256.242;-256.676;-256.911;-256.95;-255.956;11:43:51;;;;;;;;;
338;32.2508;31.304;-256.747;-256.246;-256.684;-256.911;-256.958;-255.949;11:43:51;;;;;;;;;
339;32.2508;31.304;-256.751;-256.246;-256.684;-256.911;-256.958;-255.956;11:43:52;;;;;;;;;
340;32.2586;31.304;-256.747;-256.246;-256.684;-256.919;-256.958;-255.949;11:43:52;;;;;;;;;
341;32.2665;31.3196;-256.747;-256.246;-256.684;-256.911;-256.966;-255.949;11:43:53;;;;;;;;;
342;32.2743;31.3275;-256.747;-256.246;-256.684;-256.919;-256.958;-255.956;11:43:53;;;;;;;;;
343;32.2821;31.3275;-256.747;-256.246;-256.684;-256.911;-256.95;-255.949;11:43:54;;;;;;;;;
344;32.2899;31.3431;-256.747;-256.246;-256.684;-256.919;-256.958;-255.956;11:43:54;;;;;;;;;
345;32.2978;31.3588;-256.755;-256.246;-256.692;-256.911;-256.966;-255.949;11:43:55;;;;;;;;;
346;32.3056;31.3588;-256.747;-256.246;-256.684;-256.919;-256.958;-255.956;11:43:55;;;;;;;;;
347;32.3173;31.3822;-256.755;-256.242;-256.684;-256.911;-256.958;-255.956;11:43:56;;;;;;;;;
348;32.3212;31.3822;-256.751;-256.246;-256.692;-256.911;-256.966;-255.956;11:43:56;;;;;;;;;
349;32.3252;31.3901;-256.751;-256.242;-256.692;-256.919;-256.966;-255.949;11:43:57;;;;;;;;;
350;32.3291;31.3901;-256.751;-256.242;-256.684;-256.911;-256.966;-255.956;11:43:57;;;;;;;;;
351;32.3486;31.4057;-256.747;-256.246;-256.676;-256.911;-256.958;-255.949;11:43:58;;;;;;;;;
352;32.3486;31.4057;-256.755;-256.242;-256.684;-256.919;-256.958;-255.956;11:43:58;;;;;;;;;
353;32.3643;31.4135;-256.751;-256.242;-256.676;-256.911;-256.958;-255.956;11:43:59;;;;;;;;;
354;32.3721;31.4214;-256.751;-256.246;-256.684;-256.919;-256.95;-255.956;11:43:59;;;;;;;;;
355;32.3799;31.4292;-256.747;-256.242;-256.676;-256.919;-256.958;-255.956;11:44:00;;;;;;;;;
356;32.3799;31.4292;-256.747;-256.242;-256.684;-256.919;-256.958;-255.949;11:44:00;;;;;;;;;
357;32.3956;31.4448;-256.747;-256.242;-256.692;-256.911;-256.958;-255.956;11:44:01;;;;;;;;;
358;32.4034;31.4448;-256.747;-256.246;-256.684;-256.911;-256.958;-255.956;11:44:01;;;;;;;;;
359;32.4034;31.4527;-256.747;-256.246;-256.692;-256.919;-256.966;-255.956;11:44:02;;;;;;;;;
360;32.4191;31.4605;-256.747;-256.246;-256.692;-256.919;-256.958;-255.949;11:44:02;;;;;;;;;
361;32.4269;31.4605;-256.743;-256.25;-256.684;-256.911;-256.966;-255.964;11:44:03;;;;;;;;;
362;32.4425;31.4644;-256.747;-256.246;-256.692;-256.919;-256.958;-255.956;11:44:03;;;;;;;;;
363;32.4582;31.4644;-256.747;-256.246;-256.692;-256.919;-256.966;-255.956;11:44:04;;;;;;;;;
364;32.4738;31.4683;-256.743;-256.246;-256.684;-256.911;-256.95;-255.949;11:44:04;;;;;;;;;
365;32.4738;31.4683;-256.747;-256.25;-256.684;-256.919;-256.958;-255.956;11:44:05;;;;;;;;;
366;32.4817;31.4801;-256.747;-256.246;-256.7;-256.919;-256.95;-255.956;11:44:05;;;;;;;;;
367;32.4895;31.4801;-256.743;-256.246;-256.684;-256.919;-256.958;-255.949;11:44:06;;;;;;;;;
368;32.5051;31.4879;-256.751;-256.246;-256.692;-256.919;-256.958;-255.956;11:44:06;;;;;;;;;
369;32.5051;31.5114;-256.747;-256.246;-256.684;-256.919;-256.95;-255.949;11:44:07;;;;;;;;;
370;32.513;31.5035;-256.751;-256.246;-256.684;-256.911;-256.958;-255.956;11:44:07;;;;;;;;;
371;32.5208;31.5192;-256.747;-256.242;-256.684;-256.919;-256.958;-255.956;11:44:08;;;;;;;;;
372;32.5325;31.5192;-256.751;-256.246;-256.676;-256.919;-256.958;-255.949;11:44:08;;;;;;;;;
373;32.5364;31.527;-256.747;-256.246;-256.684;-256.911;-256.958;-255.956;11:44:09;;;;;;;;;
374;32.5364;31.5348;-256.751;-256.246;-256.692;-256.927;-256.958;-255.949;11:44:09;;;;;;;;;
375;32.5403;31.5427;-256.751;-256.246;-256.684;-256.919;-256.958;-255.956;11:44:10;;;;;;;;;
376;32.5482;31.5505;-256.747;-256.246;-256.684;-256.919;-256.958;-255.949;11:44:10;;;;;;;;;
377;32.556;31.5505;-256.751;-256.242;-256.684;-256.919;-256.958;-255.956;11:44:11;;;;;;;;;
378;32.556;31.5583;-256.751;-256.246;-256.684;-256.927;-256.958;-255.956;11:44:11;;;;;;;;;
379;32.5795;31.574;-256.747;-256.242;-256.684;-256.911;-256.966;-255.956;11:44:12;;;;;;;;;
380;32.5795;31.5661;-256.751;-256.246;-256.684;-256.919;-256.958;-255.949;11:44:12;;;;;;;;;
381;32.5873;31.574;-256.747;-256.242;-256.684;-256.919;-256.958;-255.956;11:44:13;;;;;;;;;
382;32.5873;31.5818;-256.747;-256.246;-256.684;-256.919;-256.958;-255.949;11:44:13;;;;;;;;;
383;32.6029;31.5896;-256.747;-256.246;-256.684;-256.919;-256.958;-255.956;11:44:14;;;;;;;;;
384;32.6029;31.5974;-256.747;-256.246;-256.692;-256.919;-256.966;-255.949;11:44:14;;;;;;;;;
385;32.6108;31.6053;-256.747;-256.25;-256.692;-256.919;-256.958;-255.956;11:44:15;;;;;;;;;
386;32.6186;31.6053;-256.747;-256.246;-256.692;-256.919;-256.958;-255.956;11:44:15;;;;;;;;;
387;32.6342;31.6131;-256.751;-256.242;-256.684;-256.919;-256.966;-255.949;11:44:16;;;;;;;;;
388;32.6421;31.6287;-256.751;-256.246;-256.692;-256.927;-256.966;-255.956;11:44:16;;;;;;;;;
389;32.6499;31.6287;-256.751;-256.246;-256.692;-256.911;-256.966;-255.949;11:44:17;;;;;;;;;
390;32.6499;31.6366;-256.747;-256.246;-256.684;-256.919;-256.966;-255.956;11:44:17;;;;;;;;;
391;32.6577;31.6366;-256.751;-256.242;-256.684;-256.927;-256.966;-255.949;11:44:18;;;;;;;;;
392;32.6577;31.6366;-256.751;-256.246;-256.692;-256.919;-256.958;-255.956;11:44:18;;;;;;;;;
393;32.6734;31.6366;-256.747;-256.246;-256.684;-256.919;-256.966;-255.956;11:44:19;;;;;;;;;
394;32.6734;31.6444;-256.751;-256.242;-256.692;-256.927;-256.958;-255.949;11:44:19;;;;;;;;;
395;32.689;31.6444;-256.747;-256.242;-256.684;-256.919;-256.958;-255.956;11:44:20;;;;;;;;;
396;32.689;31.6522;-256.751;-256.246;-256.684;-256.919;-256.966;-255.956;11:44:20;;;;;;;;;
397;32.6968;31.6522;-256.755;-256.246;-256.684;-256.911;-256.958;-255.956;11:44:21;;;;;;;;;
398;32.7047;31.66;-256.755;-256.246;-256.676;-256.919;-256.966;-255.956;11:44:21;;;;;;;;;
399;32.7125;31.6718;-256.755;-256.242;-256.692;-256.919;-256.966;-255.956;11:44:22;;;;;;;;;
400;32.7203;31.6757;-256.755;-256.246;-256.684;-256.919;-256.958;-255.956;11:44:22;;;;;;;;;
401;32.7281;31.6796;-256.751;-256.246;-256.684;-256.919;-256.966;-255.956;11:44:23;;;;;;;;;
402;32.7281;31.6835;-256.755;-256.242;-256.692;-256.919;-256.958;-255.956;11:44:23;;;;;;;;;
403;32.736;31.6874;-256.747;-256.246;-256.684;-256.911;-256.958;-255.956;11:44:24;;;;;;;;;
404;32.7477;31.7031;-256.747;-256.246;-256.684;-256.919;-256.958;-255.956;11:44:24;;;;;;;;;
405;32.7516;31.7031;-256.751;-256.242;-256.692;-256.919;-256.958;-255.964;11:44:25;;;;;;;;;
406;32.7555;31.7109;-256.751;-256.242;-256.684;-256.911;-256.966;-255.949;11:44:25;;;;;;;;;
407;32.7555;31.7265;-256.747;-256.246;-256.684;-256.919;-256.958;-255.956;11:44:26;;;;;;;;;
408;32.7594;31.7187;-256.751;-256.246;-256.692;-256.927;-256.966;-255.949;11:44:26;;;;;;;;;
409;32.7594;31.7265;-256.751;-256.242;-256.684;-256.919;-256.958;-255.956;11:44:27;;;;;;;;;
410;32.779;31.7344;-256.751;-256.246;-256.684;-256.927;-256.958;-255.956;11:44:27;;;;;;;;;
411;32.7868;31.7422;-256.755;-256.242;-256.692;-256.919;-256.966;-255.949;11:44:28;;;;;;;;;
412;32.7947;31.75;-256.751;-256.25;-256.692;-256.919;-256.958;-255.956;11:44:28;;;;;;;;;
413;32.7947;31.75;-256.751;-256.246;-256.684;-256.919;-256.958;-255.956;11:44:29;;;;;;;;;
414;32.8103;31.75;-256.751;-256.25;-256.692;-256.919;-256.958;-255.949;11:44:29;;;;;;;;;
415;32.8181;31.7578;-256.755;-256.246;-256.692;-256.919;-256.958;-255.956;11:44:30;;;;;;;;;
416;32.826;31.7578;-256.751;-256.246;-256.692;-256.919;-256.958;-255.949;11:44:30;;;;;;;;;
417;32.8338;31.7657;-256.751;-256.242;-256.692;-256.919;-256.958;-255.956;11:44:31;;;;;;;;;
418;32.8416;31.7657;-256.751;-256.25;-256.692;-256.927;-256.95;-255.941;11:44:31;;;;;;;;;
419;32.8494;31.7813;-256.751;-256.246;-256.684;-256.911;-256.958;-255.949;11:44:32;;;;;;;;;
420;32.8494;31.7813;-256.751;-256.246;-256.7;-256.919;-256.95;-255.949;11:44:32;;;;;;;;;
421;32.8651;31.797;-256.747;-256.25;-256.684;-256.919;-256.958;-255.956;11:44:33;;;;;;;;;
422;32.8573;31.8048;-256.751;-256.246;-256.692;-256.919;-256.958;-255.949;11:44:33;;;;;;;;;
423;32.8807;31.797;-256.751;-256.242;-256.692;-256.919;-256.95;-255.956;11:44:34;;;;;;;;;
424;32.8729;31.8048;-256.747;-256.246;-256.684;-256.919;-256.958;-255.949;11:44:34;;;;;;;;;
425;32.8886;31.8048;-256.751;-256.246;-256.684;-256.919;-256.958;-255.949;11:44:35;;;;;;;;;
426;32.8964;31.8204;-256.751;-256.242;-256.692;-256.919;-256.958;-255.956;11:44:35;;;;;;;;;
427;32.9042;31.8204;-256.747;-256.246;-256.684;-256.919;-256.966;-255.956;11:44:36;;;;;;;;;
428;32.9042;31.8126;-256.747;-256.246;-256.684;-256.919;-256.95;-255.949;11:44:36;;;;;;;;;
429;32.9199;31.8204;-256.747;-256.246;-256.692;-256.919;-256.958;-255.956;11:44:37;;;;;;;;;
430;32.9199;31.8361;-256.747;-256.242;-256.684;-256.919;-256.958;-255.956;11:44:37;;;;;;;;;
431;32.9238;31.8361;-256.747;-256.246;-256.684;-256.927;-256.95;-255.964;11:44:38;;;;;;;;;
432;32.9316;31.8439;-256.747;-256.242;-256.692;-256.919;-256.958;-255.956;11:44:38;;;;;;;;;
433;32.9316;31.8439;-256.747;-256.246;-256.684;-256.919;-256.95;-255.956;11:44:39;;;;;;;;;
434;32.9394;31.8439;-256.747;-256.242;-256.692;-256.919;-256.95;-255.956;11:44:39;;;;;;;;;
435;32.9394;31.8517;-256.747;-256.242;-256.684;-256.919;-256.95;-255.956;11:44:40;;;;;;;;;
436;32.9472;31.8478;-256.747;-256.246;-256.684;-256.911;-256.942;-255.949;11:44:40;;;;;;;;;
437;32.9551;31.8517;-256.747;-256.242;-256.692;-256.919;-256.95;-255.956;11:44:41;;;;;;;;;
438;32.9707;31.8517;-256.755;-256.242;-256.692;-256.911;-256.942;-255.956;11:44:41;;;;;;;;;
439;32.9707;31.8557;-256.751;-256.246;-256.684;-256.919;-256.95;-255.949;11:44:42;;;;;;;;;
440;32.9707;31.8596;-256.758;-256.246;-256.684;-256.919;-256.95;-255.956;11:44:42;;;;;;;;;
441;32.9864;31.8596;-256.751;-256.246;-256.692;-256.919;-256.95;-255.956;11:44:43;;;;;;;;;
442;32.9864;31.8635;-256.751;-256.246;-256.684;-256.919;-256.95;-255.949;11:44:43;;;;;;;;;
443;32.9942;31.8713;-256.755;-256.242;-256.684;-256.911;-256.95;-255.956;11:44:44;;;;;;;;;
444;33.0098;31.8791;-256.758;-256.246;-256.692;-256.919;-256.95;-255.956;11:44:44;;;;;;;;;
445;33.002;31.8791;-256.755;-256.246;-256.684;-256.919;-256.942;-255.956;11:44:45;;;;;;;;;
446;33.0177;31.8948;-256.755;-256.242;-256.692;-256.919;-256.95;-255.949;11:44:45;;;;;;;;;
447;33.0333;31.8948;-256.751;-256.246;-256.684;-256.919;-256.942;-255.956;11:44:46;;;;;;;;;
448;33.0333;31.9026;-256.755;-256.242;-256.684;-256.919;-256.95;-255.949;11:44:46;;;;;;;;;
449;33.0411;31.9104;-256.755;-256.242;-256.684;-256.919;-256.942;-255.956;11:44:47;;;;;;;;;
450;33.0411;31.9104;-256.755;-256.246;-256.684;-256.919;-256.95;-255.949;11:44:47;;;;;;;;;
451;33.0568;31.9183;-256.755;-256.242;-256.684;-256.919;-256.95;-255.956;11:44:48;;;;;;;;;
452;33.0724;31.9183;-256.755;-256.246;-256.684;-256.927;-256.95;-255.949;11:44:48;;;;;;;;;
453;33.0724;31.9261;-256.751;-256.242;-256.692;-256.919;-256.95;-255.956;11:44:49;;;;;;;;;
454;33.0803;31.9261;-256.755;-256.242;-256.684;-256.919;-256.95;-255.949;11:44:49;;;;;;;;;
455;33.0881;31.9339;-256.751;-256.246;-256.692;-256.919;-256.942;-255.956;11:44:50;;;;;;;;;
456;33.0959;31.9339;-256.751;-256.242;-256.684;-256.919;-256.95;-255.956;11:44:50;;;;;;;;;
457;33.1037;31.9339;-256.751;-256.246;-256.684;-256.919;-256.95;-255.956;11:44:51;;;;;;;;;
458;33.1037;31.9417;-256.755;-256.246;-256.684;-256.927;-256.95;-255.949;11:44:51;;;;;;;;;
459;33.1116;31.9496;-256.751;-256.246;-256.692;-256.911;-256.95;-255.956;11:44:52;;;;;;;;;
460;33.1194;31.9417;-256.751;-256.246;-256.684;-256.919;-256.958;-255.956;11:44:52;;;;;;;;;
461;33.1272;31.9574;-256.747;-256.242;-256.692;-256.919;-256.958;-255.956;11:44:53;;;;;;;;;
462;33.139;31.9496;-256.751;-256.246;-256.684;-256.919;-256.95;-255.949;11:44:53;;;;;;;;;
463;33.1429;31.9652;-256.751;-256.246;-256.684;-256.927;-256.958;-255.964;11:44:54;;;;;;;;;
464;33.1429;31.973;-256.751;-256.246;-256.684;-256.919;-256.95;-255.956;11:44:54;;;;;;;;;
465;33.1468;31.973;-256.747;-256.246;-256.684;-256.919;-256.95;-255.956;11:44:55;;;;;;;;;
466;33.1468;31.973;-256.747;-256.246;-256.684;-256.919;-256.95;-255.956;11:44:55;;;;;;;;;
467;33.1507;31.9887;-256.747;-256.246;-256.684;-256.919;-256.958;-255.956;11:44:56;;;;;;;;;
468;33.1546;31.9887;-256.747;-256.25;-256.692;-256.927;-256.942;-255.956;11:44:56;;;;;;;;;
469;33.1546;31.9965;-256.755;-256.242;-256.684;-256.911;-256.95;-255.949;11:44:57;;;;;;;;;
470;33.1546;32.0043;-256.751;-256.246;-256.692;-256.919;-256.95;-255.956;11:44:57;;;;;;;;;
471;33.1703;32.0043;-256.751;-256.246;-256.676;-256.911;-256.95;-255.956;11:44:58;;;;;;;;;
472;33.1781;32.0122;-256.755;-256.246;-256.692;-256.919;-256.942;-255.956;11:44:58;;;;;;;;;
473;33.1859;32.0122;-256.751;-256.246;-256.684;-256.919;-256.95;-255.956;11:44:59;;;;;;;;;
474;33.1859;32.02;-256.755;-256.246;-256.684;-256.911;-256.95;-255.949;11:44:59;;;;;;;;;
475;33.1937;32.0278;-256.751;-256.246;-256.684;-256.911;-256.95;-255.956;11:45:00;;;;;;;;;
476;33.2016;32.0278;-256.751;-256.246;-256.684;-256.919;-256.95;-255.956;11:45:00;;;;;;;;;
477;33.2094;32.0278;-256.755;-256.246;-256.684;-256.911;-256.95;-255.956;11:45:01;;;;;;;;;
478;33.2094;32.0435;-256.751;-256.25;-256.692;-256.919;-256.95;-255.949;11:45:01;;;;;;;;;
479;33.2172;32.0435;-256.751;-256.246;-256.684;-256.919;-256.958;-255.949;11:45:02;;;;;;;;;
480;33.225;32.0435;-256.751;-256.246;-256.692;-256.919;-256.95;-255.956;11:45:02;;;;;;;;;
481;33.225;32.0513;-256.751;-256.242;-256.684;-256.911;-256.966;-255.956;11:45:03;;;;;;;;;
482;33.225;32.0591;-256.751;-256.246;-256.692;-256.919;-256.95;-255.956;11:45:03;;;;;;;;;
483;33.2329;32.0591;-256.751;-256.246;-256.684;-256.911;-256.958;-255.956;11:45:04;;;;;;;;;
484;33.2407;32.0591;-256.751;-256.246;-256.684;-256.911;-256.95;-255.949;11:45:04;;;;;;;;;
485;33.2407;32.063;-256.755;-256.242;-256.684;-256.919;-256.958;-255.956;11:45:05;;;;;;;;;
486;33.2407;32.063;-256.751;-256.25;-256.684;-256.919;-256.95;-255.956;11:45:05;;;;;;;;;
487;33.2407;32.063;-256.751;-256.242;-256.684;-256.919;-256.958;-255.964;11:45:06;;;;;;;;;
488;33.2485;32.0748;-256.751;-256.246;-256.684;-256.919;-256.95;-255.956;11:45:06;;;;;;;;;
