Number;DT1;DT2;P_now;T_imp;K_prop;T_stab;Time
483;29.9229;29.7155;37.599;27;37.35;30;12:27:01
484;29.9229;29.7155;37.599;30;37.35;30;12:27:02
485;29.9229;29.7155;37.599;30;37.35;30;12:27:02
486;29.9307;29.7155;37.599;30;37.35;30;12:27:03
487;29.9307;29.6999;37.599;27;37.35;30;12:27:03
488;29.9229;29.7077;37.599;27;37.35;30;12:27:04
489;29.9307;29.6999;37.599;30;37.35;30;12:27:04
490;29.9229;29.7077;37.599;27;37.35;30;12:27:05
491;29.9385;29.7077;37.599;30;37.35;30;12:27:05
492;29.9307;29.7077;37.599;24;37.35;30;12:27:06
493;29.9307;29.7155;37.599;27;37.35;30;12:27:06
494;29.9307;29.7077;37.599;27;37.35;30;12:27:07
495;29.9307;29.7155;37.599;27;37.35;30;12:27:07
496;29.9385;29.7077;37.599;27;37.35;30;12:27:08
497;29.9385;29.7155;37.599;24;37.35;30;12:27:08
498;29.9307;29.7077;37.599;24;37.35;30;12:27:09
499;29.9307;29.7077;37.599;27;37.35;30;12:27:09
500;29.9307;29.7077;37.599;27;37.35;30;12:27:10
501;29.9307;29.7077;37.599;27;37.35;30;12:27:10
502;29.9385;29.7077;37.599;27;37.35;30;12:27:11
503;29.9307;29.7077;37.599;24;37.35;30;12:27:11
504;29.9385;29.7077;37.599;27;37.35;30;12:27:12
505;29.9307;29.692;37.599;24;37.35;30;12:27:12
506;29.9307;29.6999;37.599;27;37.35;30;12:27:13
507;29.9385;29.6999;37.599;27;37.35;30;12:27:13
508;29.9307;29.6999;37.599;24;37.35;30;12:27:14
509;29.9307;29.6999;37.599;27;37.35;30;12:27:14
510;29.9307;29.7077;37.599;27;37.35;30;12:27:15
511;29.9307;29.7077;37.599;27;37.35;30;12:27:15
512;29.9229;29.7077;37.599;27;37.35;30;12:27:16
513;29.9385;29.7077;37.599;30;37.35;30;12:27:16
514;29.9307;29.7155;37.599;24;37.35;30;12:27:17
515;29.9307;29.6999;37.599;27;37.35;30;12:27:17
516;29.9385;29.7077;37.599;27;37.35;30;12:27:18
517;29.9307;29.7077;37.599;24;37.35;30;12:27:18
518;29.9385;29.7077;37.599;27;37.35;30;12:27:19
519;29.9307;29.7077;37.599;24;37.35;30;12:27:19
520;29.9385;29.7155;37.599;27;37.35;30;12:27:20
521;29.9385;29.7077;37.599;24;37.35;30;12:27:20
522;29.9385;29.7155;37.599;24;37.35;30;12:27:21
523;29.9464;29.7155;37.599;24;37.35;30;12:27:21
524;29.9385;29.7077;37.599;21;37.35;30;12:27:22
525;29.9464;29.7155;37.599;24;37.35;30;12:27:22
526;29.9385;29.7155;37.599;21;37.35;30;12:27:23
527;29.9385;29.7077;37.599;24;37.35;30;12:27:23
528;29.9385;29.7077;37.599;24;37.35;30;12:27:24
529;29.9385;29.7155;37.599;24;37.35;30;12:27:24
530;29.9385;29.7155;37.599;24;37.35;30;12:27:25
531;29.9385;29.7155;37.599;24;37.35;30;12:27:25
532;29.9385;29.7233;37.599;24;37.35;30;12:27:26
533;29.9385;29.7077;37.599;24;37.35;30;12:27:26
534;29.9307;29.7155;37.599;24;37.35;30;12:27:27
535;29.9385;29.7233;37.599;27;37.35;30;12:27:27
536;29.9385;29.7155;37.599;24;37.35;30;12:27:28
537;29.9307;29.7233;37.599;24;37.35;30;12:27:28
538;29.9385;29.7155;37.599;27;37.35;30;12:27:29
539;29.9307;29.7155;37.599;24;37.35;30;12:27:29
540;29.9385;29.7233;37.599;27;37.35;30;12:27:30
541;29.9385;29.7155;37.599;24;37.35;30;12:27:30
542;29.9307;29.7155;37.599;24;37.35;30;12:27:31
543;29.9307;29.7155;37.599;27;37.35;30;12:27:31
544;29.9307;29.7155;37.599;27;37.35;30;12:27:32
545;29.9307;29.7155;37.599;27;37.35;30;12:27:32
546;29.9307;29.7233;37.599;27;37.35;30;12:27:33
547;29.9385;29.7233;37.599;27;37.35;30;12:27:33
548;29.9307;29.7233;37.599;24;37.35;30;12:27:34
549;29.9307;29.7233;37.599;27;37.35;30;12:27:34
550;29.9385;29.7155;37.599;27;37.35;30;12:27:35
551;29.9307;29.7155;37.599;24;37.35;30;12:27:35
552;29.9307;29.7233;37.599;27;37.35;30;12:27:36
553;29.9307;29.7155;37.599;27;37.35;30;12:27:36
554;29.9307;29.7155;37.599;27;37.35;30;12:27:37
555;29.9385;29.7155;37.599;27;37.35;30;12:27:37
556;29.9385;29.7233;37.599;24;37.35;30;12:27:38
557;29.9307;29.7077;37.599;24;37.35;30;12:27:38
558;29.9307;29.7155;37.599;27;37.35;30;12:27:39
559;29.9229;29.7077;37.599;27;37.35;30;12:27:39
560;29.9385;29.7155;37.599;30;37.35;30;12:27:40
561;29.9229;29.7155;37.599;24;37.35;30;12:27:40
562;29.9307;29.7155;37.599;30;37.35;30;12:27:41
563;29.9307;29.7155;37.599;27;37.35;30;12:27:41
564;29.9229;29.7155;37.599;27;37.35;30;12:27:42
565;29.9229;29.7155;37.599;30;37.35;30;12:27:42
566;29.9307;29.7155;37.599;30;37.35;30;12:27:43
567;29.9307;29.7077;37.599;27;37.35;30;12:27:43
568;29.9307;29.7155;37.599;27;37.35;30;12:27:44
569;29.9385;29.7233;37.599;27;37.35;30;12:27:44
570;29.9385;29.7155;37.599;24;37.35;30;12:27:45
571;29.9385;29.7077;37.599;24;37.35;30;12:27:45
572;29.9464;29.7155;37.599;24;37.35;30;12:27:46
573;29.9464;29.7077;37.599;21;37.35;30;12:27:46
574;29.9464;29.7155;37.599;21;37.35;30;12:27:47
575;29.9542;29.7155;37.599;21;37.35;30;12:27:47
576;29.9464;29.7077;37.599;18;37.35;30;12:27:48
577;29.9385;29.7155;37.599;21;37.35;30;12:27:48
578;29.9464;29.7077;37.599;24;37.35;30;12:27:49
579;29.9385;29.7077;37.599;21;37.35;30;12:27:49
580;29.9385;29.7155;37.599;24;37.35;30;12:27:50
581;29.9307;29.7077;37.599;24;37.35;30;12:27:50
582;29.9307;29.6999;37.599;27;37.35;30;12:27:51
583;29.9229;29.7155;37.599;27;37.35;30;12:27:51
584;29.9229;29.7077;37.599;30;37.35;30;12:27:52
585;29.9229;29.7077;37.599;30;37.35;30;12:27:52
586;29.9229;29.7077;37.599;30;37.35;30;12:27:53
587;29.9307;29.6999;37.599;30;37.35;30;12:27:53
588;29.9229;29.7155;37.599;27;37.35;30;12:27:54
589;29.9307;29.7155;37.599;30;37.35;30;12:27:54
590;29.9229;29.7077;37.599;27;37.35;30;12:27:55
591;29.9307;29.7077;37.599;30;37.35;30;12:27:55
592;29.9229;29.7155;37.599;27;37.35;30;12:27:56
593;29.9307;29.7077;37.599;27;37.35;30;12:27:56
594;29.9229;29.7233;37.599;27;37.35;30;12:27:57
595;29.9307;29.7155;37.599;30;37.35;30;12:27:57
596;29.9307;29.7155;37.599;27;37.35;30;12:27:58
597;29.9307;29.7077;37.599;27;37.35;30;12:27:58
598;29.9385;29.7155;37.599;27;37.35;30;12:27:59
599;29.9385;29.7155;37.599;24;37.35;30;12:27:59
600;29.9307;29.7233;37.599;24;37.35;30;12:28:00
601;29.9385;29.7233;37.599;27;37.35;30;12:28:00
602;29.9307;29.7233;37.599;27;37.35;30;12:28:01
603;29.9307;29.7233;37.599;27;37.35;30;12:28:01
604;29.9307;29.7233;37.599;27;37.35;30;12:28:02
605;29.9307;29.7233;37.599;27;37.35;30;12:28:02
606;29.9229;29.7233;37.599;27;37.35;30;12:28:03
607;29.9307;29.7155;37.599;30;37.35;30;12:28:03
608;29.9229;29.7233;37.599;27;37.35;30;12:28:04
609;29.9307;29.7155;37.599;30;37.35;30;12:28:04
610;29.9307;29.7233;37.599;27;37.35;30;12:28:05
611;29.9307;29.7233;37.599;27;37.35;30;12:28:05
612;29.9307;29.7233;37.599;27;37.35;30;12:28:06
613;29.9307;29.7233;37.599;27;37.35;30;12:28:06
614;29.9307;29.7155;37.599;27;37.35;30;12:28:07
615;29.9385;29.7233;37.599;27;37.35;30;12:28:07
616;29.9307;29.7233;37.599;24;37.35;30;12:28:08
617;29.9385;29.7077;37.599;27;37.35;30;12:28:08
618;29.9385;29.7155;37.599;24;37.35;30;12:28:09
619;29.9385;29.7233;37.599;24;37.35;30;12:28:09
620;29.9385;29.7155;37.599;24;37.35;30;12:28:10
621;29.9385;29.7233;37.599;24;37.35;30;12:28:10
622;29.9307;29.7233;37.599;24;37.35;30;12:28:11
623;29.9385;29.7233;37.599;27;37.35;30;12:28:11
624;29.9385;29.7155;37.599;24;37.35;30;12:28:12
625;29.9385;29.7233;37.599;24;37.35;30;12:28:12
626;29.9385;29.7155;37.599;24;37.35;30;12:28:13
627;29.9464;29.7312;37.599;24;37.35;30;12:28:13
628;29.9385;29.7155;37.599;21;37.35;30;12:28:14
629;29.9385;29.7155;37.599;24;37.35;30;12:28:14
630;29.9542;29.7155;37.599;24;37.35;30;12:28:15
631;29.9464;29.7155;37.599;18;37.35;30;12:28:15
632;29.9464;29.7155;37.599;21;37.35;30;12:28:16
633;29.9542;29.7155;37.599;21;37.35;30;12:28:16
634;29.9464;29.7233;37.599;18;37.35;30;12:28:17
635;29.9464;29.7077;37.599;21;37.35;30;12:28:17
636;29.9464;29.7155;37.599;21;37.35;30;12:28:18
637;29.9464;29.7155;37.599;21;37.35;30;12:28:18
638;29.9464;29.7155;37.599;21;37.35;30;12:28:19
639;29.9385;29.7155;37.599;21;37.35;30;12:28:19
640;29.9385;29.7233;37.599;24;37.35;30;12:28:20
641;29.9385;29.7233;37.599;24;37.35;30;12:28:20
642;29.9385;29.7155;37.599;24;37.35;30;12:28:21
643;29.9385;29.7077;37.599;24;37.35;30;12:28:21
644;29.9385;29.7155;37.599;24;37.35;30;12:28:22
645;29.9307;29.7077;37.599;24;37.35;30;12:28:22
646;29.9307;29.7155;37.599;27;37.35;30;12:28:23
647;29.9385;29.7155;37.599;27;37.35;30;12:28:23
648;29.9307;29.7077;37.599;24;37.35;30;12:28:24
649;29.9307;29.7233;37.599;27;37.35;30;12:28:24
650;29.9307;29.7233;37.599;27;37.35;30;12:28:25
651;29.9307;29.7233;37.599;27;37.35;30;12:28:25
652;29.9307;29.7155;37.599;27;37.35;30;12:28:26
653;29.9229;29.7233;37.599;27;37.35;30;12:28:26
654;29.9385;29.7155;37.599;30;37.35;30;12:28:27
655;29.9229;29.7155;37.599;24;37.35;30;12:28:27
656;29.9229;29.7155;37.599;30;37.35;30;12:28:28
657;29.9229;29.7155;37.599;30;37.35;30;12:28:28
658;29.9229;29.7155;37.599;30;37.35;30;12:28:29
659;29.9307;29.7233;37.599;30;37.35;30;12:28:29
660;29.9229;29.7233;37.599;27;37.35;30;12:28:30
661;29.9151;29.7233;37.599;30;37.35;30;12:28:30
662;29.9229;29.7155;37.599;33;37.35;30;12:28:31
663;29.9151;29.7233;37.599;30;37.35;30;12:28:31
664;29.9229;29.7233;37.599;33;37.35;30;12:28:32
665;29.9307;29.7155;37.599;30;37.35;30;12:28:32
666;29.9307;29.7233;37.599;27;37.35;30;12:28:33
667;29.9307;29.7155;37.599;27;37.35;30;12:28:33
668;29.9307;29.7233;37.599;27;37.35;30;12:28:34
669;29.9229;29.7233;37.599;27;37.35;30;12:28:34
670;29.9307;29.7233;37.599;30;37.35;30;12:28:35
671;29.9229;29.7155;37.599;27;37.35;30;12:28:35
672;29.9307;29.7233;37.599;30;37.35;30;12:28:36
673;29.9229;29.7155;37.599;27;37.35;30;12:28:36
674;29.9385;29.7233;37.599;30;37.35;30;12:28:37
675;29.9307;29.7155;37.599;24;37.35;30;12:28:37
676;29.9385;29.7155;37.599;27;37.35;30;12:28:38
677;29.9307;29.7155;37.599;24;37.35;30;12:28:38
678;29.9307;29.7155;37.599;27;37.35;30;12:28:39
679;29.9307;29.7155;37.599;27;37.35;30;12:28:39
680;29.9229;29.7155;37.599;27;37.35;30;12:28:40
681;29.9307;29.7233;37.599;30;37.35;30;12:28:40
682;29.9229;29.7233;37.599;27;37.35;30;12:28:41
683;29.9307;29.7233;37.599;30;37.35;30;12:28:41
684;29.9307;29.7155;37.599;27;37.35;30;12:28:42
685;29.9307;29.7233;37.599;27;37.35;30;12:28:42
686;29.9307;29.7233;37.599;27;37.35;30;12:28:43
687;29.9385;29.7155;37.599;27;37.35;30;12:28:43
688;29.9307;29.7233;37.599;24;37.35;30;12:28:44
689;29.9307;29.7155;37.599;27;37.35;30;12:28:44
690;29.9385;29.7233;37.599;27;37.35;30;12:28:45
691;29.9307;29.7233;37.599;24;37.35;30;12:28:45
692;29.9385;29.7233;37.599;27;37.35;30;12:28:46
693;29.9307;29.7233;37.599;24;37.35;30;12:28:46
694;29.9385;29.7312;37.599;27;37.35;30;12:28:47
695;29.9385;29.7233;37.599;24;37.35;30;12:28:47
696;29.9385;29.7233;37.599;24;37.35;30;12:28:48
697;29.9464;29.7233;37.599;24;37.35;30;12:28:48
698;29.9385;29.7312;37.599;21;37.35;30;12:28:49
699;29.9385;29.7233;37.599;24;37.35;30;12:28:49
700;29.9385;29.7312;37.599;24;37.35;30;12:28:50
701;29.9385;29.7233;37.599;24;37.35;30;12:28:50
702;29.9464;29.7233;37.599;24;37.35;30;12:28:51
703;29.9464;29.7233;37.599;24;37.35;30;12:28:51
704;29.9464;29.7155;37.599;21;37.35;30;12:28:52
705;29.9464;29.7155;37.599;21;37.35;30;12:28:52
706;29.9385;29.7233;37.599;21;37.35;30;12:28:53
707;29.9385;29.7155;37.599;24;37.35;30;12:28:53
708;29.9385;29.7155;37.599;24;37.35;30;12:28:54
709;29.9464;29.7155;37.599;24;37.35;30;12:28:54
710;29.9385;29.7233;37.599;21;37.35;30;12:28:55
711;29.9385;29.7233;37.599;21;37.35;30;12:28:55
712;29.9385;29.7233;37.599;24;37.35;30;12:28:56
713;29.9307;29.7233;37.599;24;37.35;30;12:28:56
714;29.9385;29.7233;37.599;27;37.35;30;12:28:57
715;29.9307;29.7233;37.599;24;37.35;30;12:28:57
716;29.9385;29.7155;37.599;27;37.35;30;12:28:58
717;29.9385;29.7233;37.599;24;37.35;30;12:28:58
718;29.9307;29.7233;37.599;24;37.35;30;12:28:59
719;29.9385;29.7155;37.599;27;37.35;30;12:28:59
720;29.9307;29.7155;37.599;24;37.35;30;12:29:00
721;29.9385;29.7155;37.599;27;37.35;30;12:29:00
722;29.9385;29.7155;37.599;24;37.35;30;12:29:01
723;29.9307;29.7155;37.599;24;37.35;30;12:29:01
724;29.9307;29.7155;37.599;27;37.35;30;12:29:02
725;29.9385;29.7155;37.599;27;37.35;30;12:29:02
726;29.9307;29.7233;37.599;24;37.35;30;12:29:03
727;29.9307;29.7077;37.599;27;37.35;30;12:29:03
728;29.9385;29.7155;37.599;27;37.35;30;12:29:04
729;29.9385;29.6999;37.599;24;37.35;30;12:29:04
730;29.9385;29.7077;37.599;24;37.35;30;12:29:05
731;29.9307;29.7155;37.599;24;37.35;30;12:29:05
732;29.9385;29.7155;37.599;27;37.35;30;12:29:06
733;29.9307;29.7077;37.599;24;37.35;30;12:29:06
734;29.9385;29.7155;37.599;27;37.35;30;12:29:07
735;29.9229;29.7077;37.599;24;37.35;30;12:29:07
736;29.9229;29.7077;37.599;30;37.35;30;12:29:08
737;29.9229;29.6999;37.599;30;37.35;30;12:29:08
738;29.9151;29.7077;37.599;30;37.35;30;12:29:09
739;29.9229;29.7155;37.599;33;37.35;30;12:29:09
740;29.9229;29.6999;37.599;30;37.35;30;12:29:10
741;29.9151;29.7155;37.599;30;37.35;30;12:29:10
742;29.9229;29.7155;37.599;33;37.35;30;12:29:11
743;29.9229;29.7077;37.599;30;37.35;30;12:29:11
744;29.9229;29.7155;37.599;30;37.35;30;12:29:12
745;29.9307;29.7077;37.599;30;37.35;30;12:29:12
746;29.9229;29.7155;37.599;27;37.35;30;12:29:13
747;29.9307;29.7077;37.599;30;37.35;30;12:29:13
748;29.9307;29.7077;37.599;27;37.35;30;12:29:14
749;29.9385;29.7077;37.599;27;37.35;30;12:29:14
750;29.9307;29.7155;37.599;24;37.35;30;12:29:15
751;29.9385;29.7077;37.599;27;37.35;30;12:29:15
752;29.9385;29.7077;37.599;24;37.35;30;12:29:16
753;29.9307;29.7155;37.599;24;37.35;30;12:29:16
754;29.9385;29.7077;37.599;27;37.35;30;12:29:17
755;29.9307;29.7155;37.599;24;37.35;30;12:29:17
756;29.9385;29.7155;37.599;27;37.35;30;12:29:18
757;29.9307;29.7077;37.599;24;37.35;30;12:29:18
758;29.9385;29.7155;37.599;27;37.35;30;12:29:19
759;29.9307;29.7155;37.599;24;37.35;30;12:29:19
760;29.9385;29.7077;37.599;27;37.35;30;12:29:20
761;29.9385;29.7155;37.599;24;37.35;30;12:29:20
762;29.9385;29.7155;37.599;24;37.35;30;12:29:21
763;29.9307;29.7077;37.599;24;37.35;30;12:29:21
764;29.9385;29.7155;37.599;27;37.35;30;12:29:22
765;29.9385;29.7077;37.599;24;37.35;30;12:29:22
766;29.9464;29.7155;37.599;24;37.35;30;12:29:23
767;29.9385;29.7155;37.599;21;37.35;30;12:29:23
768;29.9385;29.7077;37.599;24;37.35;30;12:29:24
769;29.9385;29.7077;37.599;24;37.35;30;12:29:24
770;29.9464;29.7155;37.599;24;37.35;30;12:29:25
771;29.9385;29.7233;37.599;21;37.35;30;12:29:25
772;29.9464;29.7155;37.599;24;37.35;30;12:29:26
773;29.9385;29.7312;37.599;21;37.35;30;12:29:26
774;29.9464;29.7155;37.599;24;37.35;30;12:29:27
775;29.9385;29.7312;37.599;21;37.35;30;12:29:27
776;29.9385;29.7155;37.599;24;37.35;30;12:29:28
777;29.9385;29.7155;37.599;24;37.35;30;12:29:28
778;29.9307;29.7155;37.599;24;37.35;30;12:29:29
779;29.9307;29.7233;37.599;27;37.35;30;12:29:29
780;29.9385;29.7233;37.599;27;37.35;30;12:29:30
781;29.9307;29.7155;37.599;24;37.35;30;12:29:30
782;29.9307;29.7233;37.599;27;37.35;30;12:29:31
783;29.9307;29.7155;37.599;27;37.35;30;12:29:31
784;29.9307;29.7233;37.599;27;37.35;30;12:29:32
785;29.9385;29.7233;37.599;27;37.35;30;12:29:32
786;29.9385;29.7233;37.599;24;37.35;30;12:29:33
787;29.9385;29.7155;37.599;24;37.35;30;12:29:33
788;29.9385;29.7233;37.599;24;37.35;30;12:29:34
789;29.9307;29.7155;37.599;24;37.35;30;12:29:34
790;29.9385;29.7155;37.599;27;37.35;30;12:29:35
791;29.9229;29.7233;37.599;24;37.35;30;12:29:35
792;29.9307;29.7155;37.599;30;37.35;30;12:29:36
793;29.9307;29.7233;37.599;27;37.35;30;12:29:36
794;29.9385;29.7233;37.599;27;37.35;30;12:29:37
795;29.9307;29.7233;37.599;24;37.35;30;12:29:37
796;29.9307;29.7233;37.599;27;37.35;30;12:29:38
797;29.9385;29.7155;37.599;27;37.35;30;12:29:38
798;29.9385;29.7155;37.599;24;37.35;30;12:29:39
799;29.9385;29.7155;37.599;24;37.35;30;12:29:39
800;29.9307;29.7233;37.599;24;37.35;30;12:29:40
801;29.9385;29.7155;37.599;27;37.35;30;12:29:40
802;29.9385;29.7155;37.599;24;37.35;30;12:29:41
803;29.9385;29.7155;37.599;24;37.35;30;12:29:41
804;29.9307;29.7155;37.599;24;37.35;30;12:29:42
805;29.9229;29.7155;37.599;27;37.35;30;12:29:42
806;29.9385;29.7155;37.599;30;37.35;30;12:29:43
807;29.9229;29.7155;37.599;24;37.35;30;12:29:43
808;29.9307;29.7077;37.599;30;37.35;30;12:29:44
809;29.9229;29.7077;37.599;27;37.35;30;12:29:44
810;29.9307;29.7077;37.599;30;37.35;30;12:29:45
811;29.9307;29.7077;37.599;27;37.35;30;12:29:45
812;29.9307;29.7155;37.599;27;37.35;30;12:29:46
813;29.9307;29.7155;37.599;27;37.35;30;12:29:46
814;29.9385;29.7155;37.599;27;37.35;30;12:29:47
815;29.9307;29.7233;37.599;24;37.35;30;12:29:47
816;29.9385;29.7155;37.599;27;37.35;30;12:29:48
817;29.9385;29.7155;37.599;27;37.35;30;12:29:48
818;29.9307;29.7155;37.599;24;37.35;30;12:29:49
819;29.9385;29.7233;37.599;27;37.35;30;12:29:49
820;29.9464;29.7155;37.599;24;37.35;30;12:29:50
821;29.9385;29.7233;37.599;21;37.35;30;12:29:50
822;29.9385;29.7233;37.599;21;37.35;30;12:29:51
823;29.9385;29.7233;37.599;24;37.35;30;12:29:51
824;29.9464;29.7155;37.599;24;37.35;30;12:29:52
825;29.9385;29.7155;37.599;21;37.35;30;12:29:52
826;29.9385;29.7233;37.599;21;37.35;30;12:29:53
827;29.9464;29.7155;37.599;24;37.35;30;12:29:53
828;29.9385;29.7233;37.599;21;37.35;30;12:29:54
829;29.9385;29.7233;37.599;24;37.35;30;12:29:54
830;29.9385;29.7155;37.599;24;37.35;30;12:29:55
831;29.9307;29.7233;37.599;24;37.35;30;12:29:55
832;29.9385;29.7233;37.599;27;37.35;30;12:29:56
833;29.9307;29.7233;37.599;24;37.35;30;12:29:56
834;29.9307;29.7155;37.599;27;37.35;30;12:29:57
835;29.9385;29.7233;37.599;27;37.35;30;12:29:57
836;29.9385;29.7155;37.599;24;37.35;30;12:29:58
837;29.9385;29.7155;37.599;24;37.35;30;12:29:58
838;29.9307;29.7155;37.599;24;37.35;30;12:29:59
839;29.9385;29.7155;37.599;27;37.35;30;12:29:59
840;29.9385;29.7155;37.599;24;37.35;30;12:30:00
841;29.9385;29.7155;37.599;24;37.35;30;12:30:00
842;29.9307;29.7077;37.599;24;37.35;30;12:30:01
843;29.9385;29.7155;37.599;27;37.35;30;12:30:01
844;29.9464;29.7155;37.599;24;37.35;30;12:30:02
845;29.9385;29.7155;37.599;21;37.35;30;12:30:02
846;29.9385;29.7077;37.599;24;37.35;30;12:30:03
847;29.9464;29.7077;37.599;24;37.35;30;12:30:03
848;29.9385;29.7077;37.599;21;37.35;30;12:30:04
849;29.9385;29.7155;37.599;24;37.35;30;12:30:04
850;29.9464;29.7155;37.599;24;37.35;30;12:30:05
851;29.9307;29.7155;37.599;21;37.35;30;12:30:05
852;29.9385;29.7233;37.599;27;37.35;30;12:30:06
853;29.9385;29.7155;37.599;24;37.35;30;12:30:06
854;29.9385;29.7155;37.599;24;37.35;30;12:30:07
855;29.9307;29.7155;37.599;24;37.35;30;12:30:07
856;29.9385;29.7155;37.599;27;37.35;30;12:30:08
857;29.9229;29.7155;37.599;24;37.35;30;12:30:08
858;29.9307;29.7155;37.599;30;37.35;30;12:30:09
859;29.9307;29.7155;37.599;27;37.35;30;12:30:09
860;29.9307;29.7233;37.599;27;37.35;30;12:30:10
861;29.9307;29.7155;37.599;27;37.35;30;12:30:10
862;29.9307;29.7155;37.599;27;37.35;30;12:30:11
863;29.9385;29.7233;37.599;27;37.35;30;12:30:11
864;29.9229;29.7155;37.599;24;37.35;30;12:30:12
865;29.9307;29.7155;37.599;30;37.35;30;12:30:12
866;29.9307;29.7155;37.599;27;37.35;30;12:30:13
867;29.9307;29.7155;37.599;27;37.35;30;12:30:13
868;29.9307;29.7077;37.599;27;37.35;30;12:30:14
869;29.9307;29.7233;37.599;27;37.35;30;12:30:14
870;29.9385;29.7155;37.599;27;37.35;30;12:30:15
871;29.9307;29.7155;37.599;24;37.35;30;12:30:15
872;29.9229;29.7155;37.599;27;37.35;30;12:30:16
873;29.9307;29.7155;37.599;30;37.35;30;12:30:16
874;29.9307;29.7155;37.599;27;37.35;30;12:30:17
875;29.9229;29.7155;37.599;27;37.35;30;12:30:17
876;29.9307;29.7233;37.599;30;37.35;30;12:30:18
877;29.9229;29.7155;37.599;27;37.35;30;12:30:18
878;29.9229;29.7155;37.599;30;37.35;30;12:30:19
879;29.9307;29.7077;37.599;30;37.35;30;12:30:19
880;29.9229;29.7233;37.599;27;37.35;30;12:30:20
881;29.9229;29.7155;37.599;30;37.35;30;12:30:20
882;29.9229;29.7233;37.599;30;37.35;30;12:30:21
883;29.9229;29.7233;37.599;30;37.35;30;12:30:21
884;29.9307;29.7233;37.599;30;37.35;30;12:30:22
885;29.9229;29.7155;37.599;27;37.35;30;12:30:22
886;29.9307;29.7155;37.599;30;37.35;30;12:30:23
887;29.9307;29.7233;37.599;27;37.35;30;12:30:23
888;29.9385;29.7233;37.599;27;37.35;30;12:30:24
889;29.9307;29.7155;37.599;24;37.35;30;12:30:24
890;29.9385;29.7233;37.599;27;37.35;30;12:30:25
891;29.9385;29.7155;37.599;24;37.35;30;12:30:25
892;29.9307;29.7155;37.599;24;37.35;30;12:30:26
893;29.9385;29.7233;37.599;27;37.35;30;12:30:26
894;29.9307;29.7155;37.599;24;37.35;30;12:30:27
895;29.9385;29.7155;37.599;27;37.35;30;12:30:27
896;29.9307;29.7155;37.599;24;37.35;30;12:30:28
897;29.9385;29.7155;37.599;27;37.35;30;12:30:28
898;29.9307;29.7155;37.599;24;37.35;30;12:30:29
899;29.9385;29.7233;37.599;27;37.35;30;12:30:29
900;29.9307;29.7155;37.599;24;37.35;30;12:30:30
901;29.9385;29.7233;37.599;27;37.35;30;12:30:30
902;29.9385;29.7233;37.599;24;37.35;30;12:30:31
903;29.9464;29.7233;37.599;24;37.35;30;12:30:31
904;29.9464;29.7155;37.599;21;37.35;30;12:30:32
905;29.9464;29.7155;37.599;21;37.35;30;12:30:32
906;29.9385;29.7233;37.599;21;37.35;30;12:30:33
907;29.9464;29.7233;37.599;24;37.35;30;12:30:33
908;29.9385;29.7233;37.599;21;37.35;30;12:30:34
909;29.9385;29.7155;37.599;24;37.35;30;12:30:34
910;29.9385;29.7233;37.599;24;37.35;30;12:30:35
911;29.9464;29.7155;37.599;24;37.35;30;12:30:35
912;29.9464;29.7233;37.599;21;37.35;30;12:30:36
913;29.9464;29.7155;37.599;21;37.35;30;12:30:36
914;29.9464;29.7155;37.599;21;37.35;30;12:30:37
915;29.9385;29.7155;37.599;21;37.35;30;12:30:37
916;29.9464;29.7155;37.599;24;37.35;30;12:30:38
917;29.9464;29.7155;37.599;21;37.35;30;12:30:38
918;29.9385;29.7155;37.599;21;37.35;30;12:30:39
919;29.9464;29.7155;37.599;24;37.35;30;12:30:39
920;29.9385;29.7155;37.599;21;37.35;30;12:30:40
921;29.9385;29.7155;37.599;24;37.35;30;12:30:40
922;29.9385;29.7155;37.599;24;37.35;30;12:30:41
923;29.9307;29.7155;37.599;24;37.35;30;12:30:41
924;29.9385;29.7077;37.599;27;37.35;30;12:30:42
925;29.9307;29.7155;37.599;24;37.35;30;12:30:42
926;29.9307;29.7155;37.599;27;37.35;30;12:30:43
927;29.9385;29.7155;37.599;27;37.35;30;12:30:43
928;29.9307;29.7155;37.599;24;37.35;30;12:30:44
929;29.9385;29.7155;37.599;27;37.35;30;12:30:44
930;29.9307;29.7155;37.599;24;37.35;30;12:30:45
931;29.9229;29.7233;37.599;27;37.35;30;12:30:45
932;29.9307;29.7077;37.599;30;37.35;30;12:30:46
933;29.9307;29.7155;37.599;27;37.35;30;12:30:46
934;29.9229;29.7077;37.599;27;37.35;30;12:30:47
935;29.9307;29.7155;37.599;30;37.35;30;12:30:47
936;29.9307;29.7155;37.599;27;37.35;30;12:30:48
937;29.9307;29.7155;37.599;27;37.35;30;12:30:48
938;29.9307;29.7155;37.599;27;37.35;30;12:30:49
939;29.9229;29.7077;37.599;27;37.35;30;12:30:49
940;29.9307;29.7155;37.599;30;37.35;30;12:30:50
941;29.9307;29.7155;37.599;27;37.35;30;12:30:50
942;29.9307;29.7155;37.599;27;37.35;30;12:30:51
943;29.9307;29.7155;37.599;27;37.35;30;12:30:51
944;29.9385;29.7077;37.599;27;37.35;30;12:30:52
945;29.9307;29.7077;37.599;24;37.35;30;12:30:52
946;29.9385;29.7155;37.599;27;37.35;30;12:30:53
947;29.9307;29.7077;37.599;24;37.35;30;12:30:53
