Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time;;;;;;;;;
8417;29.9542;29.1091;12.6687;-256.262;-256.684;-256.911;-256.958;-255.972;37.599;97;200;30;11:49:15;;;;;;;;;
8418;29.9464;29.1169;12.6609;-256.254;-256.692;-256.903;-256.966;-255.98;37.599;97;200;30;11:49:16;;;;;;;;;
8419;29.9464;29.1247;12.6687;-256.254;-256.7;-256.911;-256.966;-255.98;37.599;114;200;30;11:49:16;;;;;;;;;
8420;29.9542;29.1247;12.6687;-256.262;-256.7;-256.919;-256.958;-255.98;37.599;114;200;30;11:49:17;;;;;;;;;
8421;29.9542;29.1325;12.6687;-256.262;-256.692;-256.911;-256.966;-255.98;37.599;97;200;30;11:49:17;;;;;;;;;
8422;29.9542;29.1325;12.6687;-256.254;-256.692;-256.911;-256.958;-255.98;37.599;97;200;30;11:49:18;;;;;;;;;
8423;29.9542;29.1404;12.6687;-256.262;-256.692;-256.911;-256.966;-255.98;37.599;97;200;30;11:49:18;;;;;;;;;
8424;29.9542;29.1404;12.6687;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;97;200;30;11:49:19;;;;;;;;;
8425;29.962;29.1482;12.6687;-256.254;-256.684;-256.911;-256.95;-255.98;37.599;97;200;30;11:49:19;;;;;;;;;
8426;29.9698;29.1482;12.6844;-256.262;-256.692;-256.911;-256.966;-255.98;37.599;80;200;30;11:49:20;;;;;;;;;
8427;29.9698;29.156;12.6609;-256.254;-256.692;-256.911;-256.966;-255.98;37.599;64;200;30;11:49:20;;;;;;;;;
8428;29.9777;29.156;12.6609;-256.262;-256.684;-256.903;-256.966;-255.98;37.599;64;200;30;11:49:21;;;;;;;;;
8429;29.9777;29.1795;12.6687;-256.254;-256.7;-256.903;-256.966;-255.98;37.599;47;200;30;11:49:21;;;;;;;;;
8430;29.9855;29.1717;12.6687;-256.254;-256.692;-256.911;-256.966;-255.98;37.599;47;200;30;11:49:22;;;;;;;;;
8431;29.9777;29.1717;12.6687;-256.262;-256.692;-256.911;-256.958;-255.988;37.599;30;200;30;11:49:22;;;;;;;;;
8432;29.9777;29.1717;12.6609;-256.262;-256.692;-256.911;-256.966;-255.988;37.599;47;200;30;11:49:23;;;;;;;;;
8433;29.9855;29.1795;12.6687;-256.254;-256.692;-256.903;-256.95;-255.98;37.599;47;200;30;11:49:23;;;;;;;;;
8434;29.9777;29.1795;12.6609;-256.262;-256.7;-256.903;-256.958;-255.98;37.599;30;200;30;11:49:24;;;;;;;;;
8435;29.9855;29.1873;12.6609;-256.254;-256.684;-256.903;-256.958;-255.988;37.599;47;200;30;11:49:24;;;;;;;;;
8436;29.9855;29.1873;12.6609;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;30;200;30;11:49:25;;;;;;;;;
8437;29.9855;29.1873;12.6687;-256.254;-256.692;-256.903;-256.95;-255.98;37.599;30;200;30;11:49:25;;;;;;;;;
8438;29.9855;29.1951;12.6687;-256.254;-256.692;-256.903;-256.95;-255.98;37.599;30;200;30;11:49:26;;;;;;;;;
8439;29.9855;29.1873;12.6687;-256.254;-256.692;-256.903;-256.95;-255.98;37.599;30;200;30;11:49:26;;;;;;;;;
8440;29.9855;29.1873;12.6687;-256.262;-256.692;-256.903;-256.95;-255.98;37.599;30;200;30;11:49:27;;;;;;;;;
8441;29.9855;29.1873;12.6687;-256.254;-256.684;-256.903;-256.958;-255.988;37.599;30;200;30;11:49:27;;;;;;;;;
8442;29.9855;29.1795;12.6687;-256.254;-256.684;-256.903;-256.95;-255.98;37.599;30;200;30;11:49:28;;;;;;;;;
8443;29.9777;29.1795;12.6765;-256.262;-256.692;-256.903;-256.95;-255.98;37.599;30;200;30;11:49:28;;;;;;;;;
8444;29.9777;29.1795;12.6687;-256.254;-256.692;-256.903;-256.95;-255.98;37.599;47;200;30;11:49:29;;;;;;;;;
8445;29.9855;29.1795;12.6765;-256.254;-256.684;-256.911;-256.95;-255.988;37.599;47;200;30;11:49:29;;;;;;;;;
8446;29.9777;29.1717;12.6765;-256.254;-256.692;-256.903;-256.95;-255.988;37.599;30;200;30;11:49:30;;;;;;;;;
8447;29.9698;29.1717;12.6687;-256.254;-256.692;-256.911;-256.95;-255.988;37.599;47;200;30;11:49:30;;;;;;;;;
8448;29.9698;29.1717;12.6609;-256.254;-256.692;-256.903;-256.95;-255.988;37.599;64;200;30;11:49:31;;;;;;;;;
8449;29.962;29.1638;12.6609;-256.262;-256.692;-256.903;-256.942;-255.98;37.599;64;200;30;11:49:31;;;;;;;;;
8450;29.962;29.1638;12.6609;-256.254;-256.692;-256.903;-256.95;-255.988;37.599;80;200;30;11:49:32;;;;;;;;;
8451;29.9698;29.1638;12.6765;-256.262;-256.692;-256.895;-256.95;-255.988;37.599;80;200;30;11:49:32;;;;;;;;;
8452;29.962;29.1717;12.6687;-256.262;-256.692;-256.903;-256.958;-255.988;37.599;64;200;30;11:49:33;;;;;;;;;
8453;29.962;29.1717;12.6609;-256.254;-256.684;-256.903;-256.95;-255.988;37.599;80;200;30;11:49:33;;;;;;;;;
8454;29.962;29.1717;12.6687;-256.254;-256.7;-256.895;-256.95;-255.98;37.599;80;200;30;11:49:34;;;;;;;;;
8455;29.962;29.1795;12.6609;-256.254;-256.692;-256.903;-256.95;-255.98;37.599;80;200;30;11:49:34;;;;;;;;;
8456;29.9698;29.1717;12.6687;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;80;200;30;11:49:35;;;;;;;;;
8457;29.962;29.1795;12.6609;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;64;200;30;11:49:35;;;;;;;;;
8458;29.9542;29.1795;12.6531;-256.254;-256.692;-256.903;-256.95;-255.98;37.599;80;200;30;11:49:36;;;;;;;;;
8459;29.962;29.1873;12.6687;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;97;200;30;11:49:36;;;;;;;;;
8460;29.962;29.1873;12.6765;-256.254;-256.692;-256.911;-256.958;-255.988;37.599;80;200;30;11:49:37;;;;;;;;;
8461;29.9698;29.1873;12.6687;-256.254;-256.684;-256.903;-256.958;-255.988;37.599;80;200;30;11:49:37;;;;;;;;;
8462;29.9777;29.1873;12.6765;-256.25;-256.692;-256.895;-256.958;-255.988;37.599;64;200;30;11:49:38;;;;;;;;;
8463;29.9698;29.1873;12.6765;-256.254;-256.692;-256.911;-256.958;-255.988;37.599;47;200;30;11:49:38;;;;;;;;;
8464;29.9698;29.1951;12.6687;-256.254;-256.692;-256.903;-256.95;-255.988;37.599;64;200;30;11:49:39;;;;;;;;;
8465;29.9777;29.1873;12.6531;-256.254;-256.692;-256.903;-256.958;-255.98;37.599;64;200;30;11:49:39;;;;;;;;;
8466;29.9698;29.1951;12.6765;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;47;200;30;11:49:40;;;;;;;;;
8467;29.9777;29.1951;12.6609;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;64;200;30;11:49:40;;;;;;;;;
8468;29.9777;29.1873;12.6765;-256.254;-256.7;-256.903;-256.958;-255.98;37.599;47;200;30;11:49:41;;;;;;;;;
8469;29.9855;29.1951;12.6687;-256.25;-256.692;-256.903;-256.95;-255.988;37.599;47;200;30;11:49:41;;;;;;;;;
8470;29.9855;29.1951;12.6687;-256.254;-256.7;-256.903;-256.966;-255.988;37.599;30;200;30;11:49:42;;;;;;;;;
8471;29.9855;29.1951;12.6765;-256.254;-256.7;-256.903;-256.958;-255.988;37.599;30;200;30;11:49:42;;;;;;;;;
8472;29.9933;29.1951;12.6609;-256.262;-256.692;-256.895;-256.958;-255.98;37.599;30;200;30;11:49:43;;;;;;;;;
8473;29.9855;29.1873;12.6765;-256.254;-256.692;-256.895;-256.958;-255.988;37.599;14;200;30;11:49:43;;;;;;;;;
8474;29.9933;29.1951;12.6687;-256.262;-256.692;-256.903;-256.958;-255.98;37.599;30;200;30;11:49:44;;;;;;;;;
8475;29.9855;29.1873;12.6765;-256.254;-256.692;-256.911;-256.958;-255.988;37.599;14;200;30;11:49:44;;;;;;;;;
8476;29.9855;29.1795;12.6687;-256.262;-256.684;-256.903;-256.958;-255.98;37.599;30;200;30;11:49:45;;;;;;;;;
8477;29.9855;29.1795;12.6844;-256.262;-256.692;-256.903;-256.958;-255.988;37.599;30;200;30;11:49:45;;;;;;;;;
8478;29.9855;29.1795;12.6765;-256.254;-256.684;-256.903;-256.958;-255.98;37.599;30;200;30;11:49:46;;;;;;;;;
8479;29.9777;29.1717;12.6844;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;30;200;30;11:49:46;;;;;;;;;
8480;29.9777;29.1795;12.6765;-256.262;-256.684;-256.911;-256.958;-255.98;37.599;47;200;30;11:49:47;;;;;;;;;
8481;29.9698;29.1795;12.6844;-256.254;-256.684;-256.895;-256.958;-255.988;37.599;47;200;30;11:49:47;;;;;;;;;
8482;29.9777;29.1638;12.6687;-256.262;-256.692;-256.903;-256.958;-255.98;37.599;64;200;30;11:49:48;;;;;;;;;
8483;29.9777;29.1795;12.6922;-256.262;-256.692;-256.903;-256.958;-255.988;37.599;47;200;30;11:49:48;;;;;;;;;
8484;29.9698;29.1717;12.6883;-256.262;-256.684;-256.903;-256.95;-255.98;37.599;47;200;30;11:49:49;;;;;;;;;
8485;29.9698;29.1638;12.6844;-256.254;-256.684;-256.903;-256.958;-255.988;37.599;64;200;30;11:49:49;;;;;;;;;
8486;29.9542;29.1638;12.6844;-256.262;-256.692;-256.895;-256.958;-255.98;37.599;64;200;30;11:49:50;;;;;;;;;
8487;29.962;29.1717;12.6844;-256.262;-256.684;-256.903;-256.95;-255.988;37.599;97;200;30;11:49:50;;;;;;;;;
8488;29.9542;29.1717;12.6844;-256.262;-256.684;-256.895;-256.958;-255.98;37.599;80;200;30;11:49:51;;;;;;;;;
8489;29.9542;29.1717;12.6961;-256.262;-256.692;-256.903;-256.958;-255.988;37.599;97;200;30;11:49:51;;;;;;;;;
8490;29.9464;29.1795;12.6961;-256.262;-256.692;-256.903;-256.958;-255.988;37.599;97;200;30;11:49:52;;;;;;;;;
8491;29.9385;29.1795;12.6961;-256.254;-256.684;-256.911;-256.966;-255.988;37.599;114;200;30;11:49:52;;;;;;;;;
8492;29.9464;29.1795;12.6961;-256.254;-256.692;-256.903;-256.958;-255.98;37.599;130;200;30;11:49:53;;;;;;;;;
8493;29.9464;29.1873;12.7;-256.262;-256.692;-256.895;-256.958;-255.98;37.599;114;200;30;11:49:53;;;;;;;;;
8494;29.9464;29.1873;12.6961;-256.262;-256.684;-256.903;-256.958;-255.98;37.599;114;200;30;11:49:54;;;;;;;;;
8495;29.9464;29.1873;12.7;-256.262;-256.692;-256.903;-256.958;-255.98;37.599;114;200;30;11:49:54;;;;;;;;;
8496;29.9464;29.1951;12.7;-256.262;-256.684;-256.903;-256.95;-255.98;37.599;114;200;30;11:49:55;;;;;;;;;
8497;29.962;29.1951;12.7;-256.254;-256.692;-256.903;-256.958;-255.98;37.599;114;200;30;11:49:55;;;;;;;;;
8498;29.962;29.2108;12.7039;-256.254;-256.692;-256.903;-256.95;-255.98;37.599;80;200;30;11:49:56;;;;;;;;;
8499;29.9777;29.2108;12.6961;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;80;200;30;11:49:56;;;;;;;;;
8500;29.9855;29.2186;12.7;-256.254;-256.692;-256.903;-256.95;-255.98;37.599;47;200;30;11:49:57;;;;;;;;;
8501;29.9855;29.2186;12.7;-256.254;-256.692;-256.903;-256.958;-255.98;37.599;30;200;30;11:49:57;;;;;;;;;
8502;29.9855;29.2264;12.7;-256.262;-256.684;-256.895;-256.95;-255.988;37.599;30;200;30;11:49:58;;;;;;;;;
8503;29.9855;29.2343;12.7;-256.254;-256.692;-256.911;-256.95;-255.98;37.599;30;200;30;11:49:58;;;;;;;;;
8504;29.9855;29.2421;12.7;-256.262;-256.692;-256.903;-256.95;-255.988;37.599;30;200;30;11:49:59;;;;;;;;;
8505;29.9855;29.2343;12.7;-256.254;-256.692;-256.903;-256.95;-255.98;37.599;30;200;30;11:49:59;;;;;;;;;
8506;29.9933;29.2343;12.6961;-256.254;-256.692;-256.903;-256.958;-255.98;37.599;30;200;30;11:50:00;;;;;;;;;
8507;29.9855;29.2421;12.7;-256.262;-256.692;-256.903;-256.958;-255.98;37.599;14;200;30;11:50:00;;;;;;;;;
8508;29.9855;29.2343;12.7;-256.262;-256.684;-256.903;-256.958;-255.98;37.599;30;200;30;11:50:01;;;;;;;;;
8509;29.9933;29.2343;12.7;-256.254;-256.7;-256.903;-256.95;-255.98;37.599;30;200;30;11:50:01;;;;;;;;;
8510;29.9855;29.2264;12.7;-256.262;-256.684;-256.903;-256.958;-255.988;37.599;14;200;30;11:50:02;;;;;;;;;
8511;29.9855;29.2343;12.6961;-256.254;-256.692;-256.895;-256.95;-255.98;37.599;30;200;30;11:50:02;;;;;;;;;
8512;29.9855;29.2264;12.6961;-256.262;-256.692;-256.903;-256.958;-255.98;37.599;30;200;30;11:50:03;;;;;;;;;
8513;29.9777;29.2343;12.6922;-256.254;-256.692;-256.903;-256.958;-255.98;37.599;30;200;30;11:50:03;;;;;;;;;
8514;29.9855;29.2264;12.6961;-256.262;-256.7;-256.895;-256.966;-255.988;37.599;47;200;30;11:50:04;;;;;;;;;
8515;29.9855;29.2343;12.6961;-256.262;-256.692;-256.895;-256.966;-255.98;37.599;30;200;30;11:50:04;;;;;;;;;
8516;29.9777;29.2186;12.7;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;30;200;30;11:50:05;;;;;;;;;
8517;29.9777;29.2264;12.6961;-256.254;-256.692;-256.903;-256.95;-255.98;37.599;47;200;30;11:50:05;;;;;;;;;
8518;29.9698;29.2186;12.6961;-256.254;-256.7;-256.911;-256.966;-255.98;37.599;47;200;30;11:50:06;;;;;;;;;
8519;29.9855;29.2264;12.6922;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;64;200;30;11:50:06;;;;;;;;;
8520;29.9777;29.2264;12.6961;-256.254;-256.692;-256.903;-256.966;-255.98;37.599;30;200;30;11:50:07;;;;;;;;;
8521;29.9698;29.2264;12.6961;-256.262;-256.692;-256.911;-256.958;-255.988;37.599;47;200;30;11:50:07;;;;;;;;;
8522;29.9698;29.2186;12.6844;-256.262;-256.684;-256.903;-256.966;-255.98;37.599;64;200;30;11:50:08;;;;;;;;;
8523;29.9698;29.2186;12.6844;-256.269;-256.692;-256.903;-256.966;-255.98;37.599;64;200;30;11:50:08;;;;;;;;;
8524;29.962;29.2186;12.6844;-256.262;-256.692;-256.911;-256.958;-255.988;37.599;64;200;30;11:50:09;;;;;;;;;
8525;29.9698;29.2108;12.6844;-256.262;-256.692;-256.903;-256.966;-255.98;37.599;80;200;30;11:50:09;;;;;;;;;
8526;29.962;29.203;12.6844;-256.269;-256.692;-256.911;-256.974;-255.98;37.599;64;200;30;11:50:10;;;;;;;;;
8527;29.962;29.2108;12.6922;-256.262;-256.7;-256.911;-256.966;-255.988;37.599;80;200;30;11:50:10;;;;;;;;;
8528;29.962;29.2108;12.6961;-256.262;-256.684;-256.911;-256.966;-255.988;37.599;80;200;30;11:50:11;;;;;;;;;
8529;29.962;29.2108;12.6961;-256.254;-256.692;-256.919;-256.966;-255.98;37.599;80;200;30;11:50:11;;;;;;;;;
8530;29.962;29.2186;12.6922;-256.262;-256.692;-256.911;-256.958;-255.988;37.599;80;200;30;11:50:12;;;;;;;;;
8531;29.9542;29.2108;12.6961;-256.262;-256.692;-256.903;-256.966;-255.988;37.599;80;200;30;11:50:12;;;;;;;;;
8532;29.9542;29.2186;12.6922;-256.262;-256.692;-256.911;-256.966;-255.988;37.599;97;200;30;11:50:13;;;;;;;;;
8533;29.962;29.2186;12.6922;-256.262;-256.692;-256.919;-256.966;-255.98;37.599;97;200;30;11:50:13;;;;;;;;;
8534;29.9542;29.2264;12.6922;-256.262;-256.7;-256.911;-256.958;-255.98;37.599;80;200;30;11:50:14;;;;;;;;;
8535;29.962;29.2186;12.6922;-256.262;-256.692;-256.911;-256.966;-255.988;37.599;97;200;30;11:50:14;;;;;;;;;
8536;29.962;29.2264;12.6922;-256.254;-256.692;-256.911;-256.958;-255.98;37.599;80;200;30;11:50:15;;;;;;;;;
8537;29.962;29.2343;12.6844;-256.262;-256.7;-256.911;-256.958;-255.98;37.599;80;200;30;11:50:15;;;;;;;;;
8538;29.9698;29.2343;12.6765;-256.262;-256.692;-256.903;-256.958;-255.988;37.599;80;200;30;11:50:16;;;;;;;;;
8539;29.9777;29.2421;12.6844;-256.262;-256.692;-256.911;-256.958;-255.988;37.599;64;200;30;11:50:16;;;;;;;;;
8540;29.9777;29.2421;12.6844;-256.262;-256.692;-256.903;-256.958;-255.98;37.599;47;200;30;11:50:17;;;;;;;;;
8541;29.9777;29.2421;12.6765;-256.254;-256.7;-256.911;-256.958;-255.988;37.599;47;200;30;11:50:17;;;;;;;;;
8542;29.9855;29.2421;12.6765;-256.262;-256.684;-256.903;-256.958;-255.988;37.599;47;200;30;11:50:18;;;;;;;;;
8543;29.9855;29.2499;12.6844;-256.254;-256.684;-256.911;-256.958;-255.98;37.599;30;200;30;11:50:18;;;;;;;;;
8544;29.9777;29.246;12.6844;-256.262;-256.684;-256.903;-256.958;-255.98;37.599;30;200;30;11:50:19;;;;;;;;;
8545;29.9855;29.2499;12.6765;-256.262;-256.7;-256.919;-256.966;-255.98;37.599;47;200;30;11:50:19;;;;;;;;;
8546;29.9855;29.2499;12.6765;-256.262;-256.684;-256.911;-256.966;-255.98;37.599;30;200;30;11:50:20;;;;;;;;;
8547;29.9855;29.2538;12.6765;-256.262;-256.692;-256.911;-256.958;-255.988;37.599;30;200;30;11:50:20;;;;;;;;;
8548;29.9933;29.2499;12.6765;-256.262;-256.684;-256.903;-256.958;-255.988;37.599;30;200;30;11:50:21;;;;;;;;;
8549;29.9855;29.2499;12.6687;-256.262;-256.692;-256.911;-256.958;-255.972;37.599;14;200;30;11:50:21;;;;;;;;;
8550;29.9855;29.2538;12.6765;-256.262;-256.684;-256.911;-256.958;-255.98;37.599;30;200;30;11:50:22;;;;;;;;;
8551;29.9855;29.2499;12.6765;-256.254;-256.692;-256.903;-256.958;-255.988;37.599;30;200;30;11:50:22;;;;;;;;;
8552;29.9933;29.2499;12.6844;-256.262;-256.692;-256.911;-256.95;-255.98;37.599;30;200;30;11:50:23;;;;;;;;;
8553;29.9777;29.2538;12.6765;-256.254;-256.692;-256.911;-256.958;-255.98;37.599;14;200;30;11:50:23;;;;;;;;;
8554;29.9777;29.2499;12.6765;-256.262;-256.692;-256.911;-256.95;-255.988;37.599;47;200;30;11:50:24;;;;;;;;;
8555;29.9777;29.2499;12.6687;-256.254;-256.692;-256.911;-256.95;-255.98;37.599;47;200;30;11:50:24;;;;;;;;;
8556;29.9777;29.2499;12.6687;-256.262;-256.692;-256.903;-256.95;-255.98;37.599;47;200;30;11:50:25;;;;;;;;;
8557;29.9698;29.2499;12.6765;-256.262;-256.692;-256.911;-256.958;-255.98;37.599;47;200;30;11:50:25;;;;;;;;;
8558;29.9698;29.246;12.6687;-256.262;-256.692;-256.911;-256.95;-255.98;37.599;64;200;30;11:50:26;;;;;;;;;
8559;29.962;29.246;12.6765;-256.262;-256.708;-256.903;-256.958;-255.98;37.599;64;200;30;11:50:26;;30.0324;29.6021;29.7703;27.9979;;0.2621;1.6042;
8560;29.9698;29.246;12.6687;-256.262;-256.692;-256.911;-256.95;-255.98;37.599;80;200;30;11:50:27;;;;;;;;;
8561;29.962;29.2421;12.6687;-256.262;-256.692;-256.911;-256.95;-255.98;37.599;64;200;30;11:50:27;;;;;;;;;
8562;29.9542;29.2421;12.6765;-256.262;-256.7;-256.919;-256.95;-255.98;37.599;80;200;30;11:50:28;;;;;;;;;
8563;29.962;29.2421;12.6765;-256.254;-256.692;-256.911;-256.942;-255.98;37.599;97;200;30;11:50:28;;;;;;;;;
8564;29.962;29.246;12.6687;-256.262;-256.692;-256.911;-256.958;-255.988;37.599;80;200;30;11:50:29;;;;;;;;;
8565;29.9542;29.246;12.6765;-256.262;-256.684;-256.911;-256.95;-255.98;37.599;80;200;30;11:50:29;;;;;;;;;
8566;29.9542;29.246;12.6687;-256.254;-256.692;-256.911;-256.958;-255.98;37.599;97;200;30;11:50:30;;;;;;;;;
8567;29.9542;29.246;12.6687;-256.262;-256.684;-256.919;-256.95;-255.988;37.599;97;200;30;11:50:30;;;;;;;;;
8568;29.9542;29.2499;12.6765;-256.262;-256.692;-256.911;-256.958;-255.98;37.599;97;200;30;11:50:31;;;;;;;;;
8569;29.9542;29.2499;12.6687;-256.254;-256.7;-256.911;-256.95;-255.988;37.599;97;200;30;11:50:31;;;;;;;;;
8570;29.962;29.2538;12.6687;-256.262;-256.684;-256.911;-256.958;-255.98;37.599;97;200;30;11:50:32;;;;;;;;;
8571;29.962;29.2538;12.6687;-256.254;-256.692;-256.919;-256.958;-255.988;37.599;80;200;30;11:50:32;;;;;;;;;
8572;29.9698;29.2538;12.6687;-256.254;-256.692;-256.911;-256.958;-255.988;37.599;80;200;30;11:50:33;;;;;;;;;
8573;29.9698;29.2577;12.6687;-256.254;-256.692;-256.911;-256.95;-255.988;37.599;64;200;30;11:50:33;;;;;;;;;
8574;29.962;29.2577;12.6531;-256.262;-256.7;-256.911;-256.95;-255.988;37.599;64;200;30;11:50:34;;;;;;;;;
8575;29.9777;29.2617;12.6531;-256.254;-256.692;-256.919;-256.958;-255.98;37.599;80;200;30;11:50:34;;;;;;;;;
8576;29.9698;29.2577;12.6687;-256.262;-256.7;-256.911;-256.958;-255.988;37.599;47;200;30;11:50:35;;;;;;;;;
8577;29.9777;29.2617;12.6609;-256.254;-256.684;-256.919;-256.95;-255.988;37.599;64;200;30;11:50:35;;;;;;;;;
8578;29.9855;29.2695;12.6687;-256.254;-256.7;-256.911;-256.966;-255.988;37.599;47;200;30;11:50:36;;;;;;;;;
8579;29.9777;29.2695;12.6687;-256.254;-256.692;-256.919;-256.958;-255.98;37.599;30;200;30;11:50:36;;;;;;;;;
8580;29.9855;29.2695;12.6687;-256.262;-256.692;-256.911;-256.95;-255.988;37.599;47;200;30;11:50:37;;;;;;;;;
8581;29.9855;29.2773;12.6765;-256.254;-256.692;-256.911;-256.958;-255.996;37.599;30;200;30;11:50:37;;;;;;;;;
8582;29.9777;29.2695;12.6687;-256.262;-256.692;-256.919;-256.966;-255.988;37.599;30;200;30;11:50:38;;;;;;;;;
8583;29.9777;29.2773;12.6765;-256.262;-256.7;-256.911;-256.958;-255.988;37.599;47;200;30;11:50:38;;;;;;;;;
8584;29.9777;29.2695;12.6765;-256.254;-256.7;-256.911;-256.966;-255.988;37.599;47;200;30;11:50:39;;;;;;;;;
8585;29.9777;29.2695;12.6844;-256.254;-256.7;-256.919;-256.958;-255.988;37.599;47;200;30;11:50:39;;;;;;;;;
8586;29.9777;29.2695;12.6765;-256.254;-256.692;-256.911;-256.966;-255.98;37.599;47;200;30;11:50:40;;;;;;;;;
8587;29.9777;29.2695;12.6687;-256.262;-256.692;-256.919;-256.95;-255.988;37.599;47;200;30;11:50:40;;;;;;;;;
8588;29.9777;29.2695;12.6765;-256.254;-256.692;-256.911;-256.958;-255.996;37.599;47;200;30;11:50:41;;;;;;;;;
8589;29.9698;29.2617;12.6765;-256.254;-256.692;-256.911;-256.958;-255.98;37.599;47;200;30;11:50:41;;;;;;;;;
8590;29.9698;29.2656;12.6609;-256.262;-256.692;-256.911;-256.958;-255.996;37.599;64;200;30;11:50:42;;;;;;;;;
8591;29.962;29.2617;12.6609;-256.262;-256.7;-256.911;-256.958;-255.988;37.599;64;200;30;11:50:42;;;;;;;;;
8592;29.9698;29.2617;12.6609;-256.254;-256.692;-256.911;-256.958;-255.98;37.599;80;200;30;11:50:43;;;;;;;;;
8593;29.9542;29.2656;12.6531;-256.262;-256.692;-256.903;-256.958;-255.988;37.599;64;200;30;11:50:43;;;;;;;;;
8594;29.9542;29.2617;12.6531;-256.262;-256.692;-256.911;-256.958;-255.988;37.599;97;200;30;11:50:44;;;;;;;;;
8595;29.9698;29.2617;12.6531;-256.254;-256.692;-256.911;-256.958;-255.98;37.599;97;200;30;11:50:44;;;;;;;;;
8596;29.9542;29.2617;12.6609;-256.262;-256.692;-256.911;-256.966;-255.988;37.599;64;200;30;11:50:45;;;;;;;;;
8597;29.962;29.2617;12.6452;-256.262;-256.7;-256.919;-256.966;-255.988;37.599;97;200;30;11:50:45;;;;;;;;;
8598;29.9698;29.2695;12.6609;-256.262;-256.692;-256.919;-256.958;-255.988;37.599;80;200;30;11:50:46;;;;;;;;;
8599;29.962;29.2695;12.6452;-256.262;-256.7;-256.919;-256.958;-255.988;37.599;64;200;30;11:50:46;;;;;;;;;
8600;29.962;29.2617;12.6687;-256.262;-256.692;-256.919;-256.958;-255.988;37.599;80;200;30;11:50:47;;;;;;;;;
8601;29.9698;29.2695;12.6687;-256.254;-256.7;-256.911;-256.958;-255.988;37.599;80;200;30;11:50:47;;;;;;;;;
8602;29.962;29.2695;12.6531;-256.262;-256.7;-256.919;-256.95;-255.988;37.599;64;200;30;11:50:48;;;;;;;;;
8603;29.962;29.2617;12.6452;-256.262;-256.7;-256.911;-256.958;-255.988;37.599;80;200;30;11:50:48;;;;;;;;;
8604;29.9698;29.2617;12.6531;-256.254;-256.7;-256.911;-256.958;-255.988;37.599;80;200;30;11:50:49;;;;;;;;;
8605;29.9698;29.2617;12.6531;-256.25;-256.692;-256.911;-256.95;-255.98;37.599;64;200;30;11:50:49;;;;;;;;;
8606;29.9777;29.2695;12.6531;-256.254;-256.692;-256.911;-256.95;-255.988;37.599;64;200;30;11:50:50;;;;;;;;;
8607;29.9777;29.2695;12.6609;-256.25;-256.7;-256.919;-256.95;-255.98;37.599;47;200;30;11:50:50;;;;;;;;;
8608;29.9777;29.2851;12.6687;-256.254;-256.692;-256.911;-256.95;-255.988;37.599;47;200;30;11:50:51;;;;;;;;;
8609;29.9777;29.2773;12.6609;-256.254;-256.692;-256.919;-256.958;-255.988;37.599;47;200;30;11:50:51;;;;;;;;;
8610;29.9855;29.2773;12.6609;-256.254;-256.7;-256.919;-256.95;-255.988;37.599;47;200;30;11:50:52;;;;;;;;;
8611;29.9855;29.2851;12.6687;-256.254;-256.692;-256.919;-256.958;-255.988;37.599;30;200;30;11:50:52;;;;;;;;;
8612;29.9855;29.293;12.6609;-256.254;-256.692;-256.911;-256.958;-255.98;37.599;30;200;30;11:50:53;;;;;;;;;
8613;29.9933;29.293;12.6687;-256.254;-256.684;-256.911;-256.95;-255.98;37.599;30;200;30;11:50:53;;;;;;;;;
8614;29.9933;29.293;12.6687;-256.254;-256.692;-256.919;-256.95;-255.988;37.599;14;200;30;11:50:54;;;;;;;;;
8615;29.9933;29.293;12.6609;-256.262;-256.692;-256.911;-256.958;-255.972;37.599;14;200;30;11:50:54;;;;;;;;;
8616;29.9933;29.293;12.6687;-256.262;-256.7;-256.911;-256.95;-255.988;37.599;14;200;30;11:50:55;;;;;;;;;
8617;29.9855;29.293;12.6687;-256.262;-256.692;-256.911;-256.95;-255.988;37.599;14;200;30;11:50:55;;;;;;;;;
8618;29.9855;29.293;12.6687;-256.254;-256.692;-256.911;-256.958;-255.98;37.599;30;200;30;11:50:56;;;;;;;;;
8619;29.9777;29.2851;12.6687;-256.254;-256.7;-256.911;-256.958;-255.988;37.599;30;200;30;11:50:56;;;;;;;;;
8620;29.9777;29.293;12.6687;-256.262;-256.692;-256.919;-256.958;-255.996;37.599;47;200;30;11:50:57;;;;;;;;;
8621;29.9777;29.2851;12.6687;-256.262;-256.7;-256.911;-256.95;-255.988;37.599;47;200;30;11:50:57;;;;;;;;;
