Number;DT1;DT2;DT3;P_now;T_imp;K_prop;T_stab;Time;;;;;;;;;;;
2505;29.962;29.7625;17.7119;37.599;16;50;30;11:26:28;;;;;;;;;;;
2506;29.962;29.7625;17.7119;37.599;20;50;30;11:26:28;;;;;;;;;;;
2507;29.962;29.7703;17.7276;37.599;20;50;30;11:26:29;;;;;;;;;;;
2508;29.962;29.7781;17.7119;37.599;20;50;30;11:26:29;;;;;;;;;;;
2509;29.962;29.7625;17.7119;37.599;20;50;30;11:26:30;;;;;;;;;;;
2510;29.962;29.7781;17.7119;37.599;20;50;30;11:26:30;;;;;;;;;;;
2511;29.9542;29.7625;17.7198;37.599;20;50;30;11:26:31;;;;;;;;;;;
2512;29.962;29.7703;17.7198;37.599;24;50;30;11:26:31;;;;;;;;;;;
2513;29.9698;29.7625;17.7119;37.599;20;50;30;11:26:32;;;;;;;;;;;
2514;29.962;29.7703;17.7119;37.599;16;50;30;11:26:32;;;;;;;;;;;
2515;29.9777;29.7625;17.7119;37.599;20;50;30;11:26:33;;;;;;;;;;;
2516;29.9698;29.7625;17.7041;37.599;11;50;30;11:26:33;;;;;;;;;;;
2517;29.9698;29.7703;17.7119;37.599;16;50;30;11:26:34;;;;;;;;;;;
2518;29.9698;29.7625;17.7041;37.599;16;50;30;11:26:34;;;;;;;;;;;
2519;29.962;29.7703;17.7119;37.599;16;50;30;11:26:35;;;;;;;;;;;
2520;29.962;29.7625;17.7041;37.599;20;50;30;11:26:35;;;;;;;;;;;
2521;29.9698;29.7625;17.7119;37.599;20;50;30;11:26:36;;;;;;;;;;;
2522;29.962;29.7625;17.7119;37.599;16;50;30;11:26:36;;;;;;;;;;;
2523;29.962;29.7625;17.7041;37.599;20;50;30;11:26:37;;;;;;;;;;;
2524;29.962;29.7625;17.7119;37.599;20;50;30;11:26:37;;;;;;;;;;;
2525;29.962;29.7625;17.7041;37.599;20;50;30;11:26:38;;;;;;;;;;;
2526;29.962;29.7625;17.7041;37.599;20;50;30;11:26:38;;;;;;;;;;;
2527;29.962;29.7625;17.7041;37.599;20;50;30;11:26:39;;;;;;;;;;;
2528;29.962;29.7625;17.7119;37.599;20;50;30;11:26:39;;;;;;;;;;;
2529;29.9698;29.7546;17.7119;37.599;20;50;30;11:26:40;;;;;;;;;;;
2530;29.9698;29.7625;17.7041;37.599;16;50;30;11:26:40;;;;;;;;;;;
2531;29.962;29.7468;17.7119;37.599;16;50;30;11:26:41;;;;;;;;;;;
2532;29.9698;29.7546;17.7041;37.599;20;50;30;11:26:41;;;;;;;;;;;
2533;29.9698;29.7468;17.7041;37.599;16;50;30;11:26:42;;;;;;;;;;;
2534;29.9698;29.7468;17.7119;37.599;16;50;30;11:26:42;;;;;;;;;;;
2535;29.9698;29.7546;17.7119;37.599;16;50;30;11:26:43;;;;;;;;;;;
2536;29.9777;29.7468;17.7119;37.599;16;50;30;11:26:43;;;;;;;;;;;
2537;29.9698;29.7546;17.7198;37.599;11;50;30;11:26:44;;;;;;;;;;;
2538;29.9777;29.7546;17.7198;37.599;16;50;30;11:26:44;;;;;;;;;;;
2539;29.9698;29.7546;17.7119;37.599;11;50;30;11:26:45;;;;;;;;;;;
2540;29.9777;29.7546;17.7198;37.599;16;50;30;11:26:45;;;;;;;;;;;
2541;29.9698;29.7546;17.7276;37.599;11;50;30;11:26:46;;;;;;;;;;;
2542;29.9777;29.7546;17.7119;37.599;16;50;30;11:26:46;;;;;;;;;;;
2543;29.9777;29.7468;17.7198;37.599;11;50;30;11:26:47;;;;;;;;;;;
2544;29.9777;29.7468;17.7198;37.599;11;50;30;11:26:47;;;;;;;;;;;
2545;29.9698;29.7546;17.7198;37.599;11;50;30;11:26:48;;;;;;;;;;;
2546;29.9777;29.7546;17.7198;37.599;16;50;30;11:26:48;;;;;;;;;;;
2547;29.9777;29.7468;17.7198;37.599;11;50;30;11:26:49;;;;;;;;;;;
2548;29.9698;29.7546;17.7119;37.599;11;50;30;11:26:49;;;;;;;;;;;
2549;29.9777;29.7468;17.7119;37.599;16;50;30;11:26:50;;;;;;;;;;;
2550;29.9698;29.7468;17.7198;37.599;11;50;30;11:26:50;;;;;;;;;;;
2551;29.9698;29.7468;17.7119;37.599;16;50;30;11:26:51;;;;;;;;;;;
2552;29.9698;29.739;17.7198;37.599;16;50;30;11:26:51;;;;;;;;;;;
2553;29.9698;29.7468;17.7198;37.599;16;50;30;11:26:52;;;;;;;;;;;
2554;29.9698;29.7468;17.7198;37.599;16;50;30;11:26:52;;;;;;;;;;;
2555;29.962;29.7468;17.7276;37.599;16;50;30;11:26:53;;;;;;;;;;;
2556;29.9698;29.7468;17.7276;37.599;20;50;30;11:26:53;;;;;;;;;;;
2557;29.9698;29.7468;17.7276;37.599;16;50;30;11:26:54;;;;;;;;;;;
2558;29.9698;29.7546;17.7276;37.599;16;50;30;11:26:54;;;;;;;;;;;
2559;29.9777;29.7468;17.7354;37.599;16;50;30;11:26:55;;;;;;;;;;;
2560;29.962;29.7468;17.7276;37.599;11;50;30;11:26:55;;;;;;;;;;;
2561;29.9777;29.7546;17.7354;37.599;20;50;30;11:26:56;;;;;;;;;;;
2562;29.9698;29.7468;17.7354;37.599;11;50;30;11:26:56;;;;;;;;;;;
2563;29.9777;29.7546;17.7354;37.599;16;50;30;11:26:57;;;;;;;;;;;
2564;29.9933;29.739;17.7354;37.599;11;50;30;11:26:57;;;;;;;;;;;
2565;29.9777;29.7468;17.7276;37.599;3;50;30;11:26:58;;;;;;;;;;;
2566;29.9855;29.7546;17.7354;37.599;11;50;30;11:26:58;;;;;;;;;;;
2567;29.9933;29.7468;17.7276;37.599;7;50;30;11:26:59;;;;;;;;;;;
2568;29.9855;29.7468;17.7276;37.599;3;50;30;11:26:59;;;;;;;;;;;
2569;29.9855;29.7546;17.7354;37.599;7;50;30;11:27:00;;;;;;;;;;;
2570;29.9855;29.7468;17.7276;37.599;7;50;30;11:27:00;;;;;;;;;;;
2571;29.9777;29.7468;17.7354;37.599;7;50;30;11:27:01;;;;;;;;;;;
2572;29.9777;29.7546;17.7354;37.599;11;50;30;11:27:01;;;;;;;;;;;
2573;29.9777;29.7546;17.7276;37.599;11;50;30;11:27:02;;;;;;;;;;;
2574;29.9777;29.7468;17.7276;37.599;11;50;30;11:27:02;;;;;;;;;;;
2575;29.9777;29.7468;17.7354;37.599;11;50;30;11:27:03;;;;;;;;;;;
2576;29.9698;29.7468;17.7276;37.599;11;50;30;11:27:03;;;;;;;;;;;
2577;29.9698;29.7546;17.7354;37.599;16;50;30;11:27:04;;;;;;;;;;;
2578;29.9698;29.7468;17.7276;37.599;16;50;30;11:27:04;;;;;;;;;;;
2579;29.962;29.7546;17.7276;37.599;16;50;30;11:27:05;;;;;;;;;;;
2580;29.9698;29.7546;17.7354;37.599;20;50;30;11:27:05;;;;;;;;;;;
2581;29.962;29.7546;17.7354;37.599;16;50;30;11:27:06;;;;;;;;;;;
2582;29.9542;29.7546;17.7354;37.599;20;50;30;11:27:06;;;;;;;;;;;
2583;29.962;29.7546;17.7432;37.599;24;50;30;11:27:07;;;;;;;;;;;
2584;29.9464;29.7546;17.7354;37.599;20;50;30;11:27:07;;;;;;;;;;;
2585;29.962;29.7546;17.7432;37.599;28;50;30;11:27:08;;;;;;;;;;;
2586;29.9542;29.7546;17.7354;37.599;20;50;30;11:27:08;;;;;;;;;;;
2587;29.9542;29.7546;17.7276;37.599;24;50;30;11:27:09;;;;;;;;;;;
2588;29.962;29.7546;17.7354;37.599;24;50;30;11:27:09;;;;;;;;;;;
2589;29.9464;29.7703;17.7276;37.599;20;50;30;11:27:10;;;;;;;;;;;
2590;29.962;29.7625;17.7354;37.599;28;50;30;11:27:10;;;;;;;;;;;
2591;29.9542;29.7703;17.7432;37.599;20;50;30;11:27:11;;;;;;;;;;;
2592;29.962;29.7625;17.7432;37.599;24;50;30;11:27:11;;;;;;;;;;;
2593;29.9542;29.7625;17.7276;37.599;20;50;30;11:27:12;;;;;;;;;;;
2594;29.9542;29.7625;17.7354;37.599;24;50;30;11:27:12;;;;;;;;;;;
2595;29.9698;29.7625;17.7198;37.599;24;50;30;11:27:13;;;;;;;;;;;
2596;29.962;29.7546;17.7276;37.599;16;50;30;11:27:13;;;;;;;;;;;
2597;29.9698;29.7546;17.7198;37.599;20;50;30;11:27:14;;;;;;;;;;;
2598;29.962;29.7546;17.7276;37.599;16;50;30;11:27:14;;;;;;;;;;;
2599;29.962;29.7546;17.7119;37.599;20;50;30;11:27:15;;;;;;;;;;;
2600;29.9698;29.7625;17.7276;37.599;20;50;30;11:27:15;;;;;;;;;;;
2601;29.9698;29.7625;17.7276;37.599;16;50;30;11:27:16;;;;;;;;;;;
2602;29.9698;29.7625;17.7276;37.599;16;50;30;11:27:16;;;;;;;;;;;
2603;29.962;29.7625;17.7198;37.599;16;50;30;11:27:17;;;;;;;;;;;
2604;29.962;29.7625;17.7198;37.599;20;50;30;11:27:17;;;;;;;;;;;
2605;29.9698;29.7625;17.7276;37.599;20;50;30;11:27:18;;;;;;;;;;;
2606;29.9698;29.7625;17.7276;37.599;16;50;30;11:27:18;;;;;;;;;;;
2607;29.9777;29.7625;17.7354;37.599;16;50;30;11:27:19;;;;;;;;;;;
2608;29.9698;29.7546;17.7276;37.599;11;50;30;11:27:19;;;;;;;;;;;
2609;29.9698;29.7625;17.7276;37.599;16;50;30;11:27:20;;;;;;;;;;;
2610;29.9777;29.7625;17.7276;37.599;16;50;30;11:27:20;;;;;;;;;;;
2611;29.962;29.7546;17.7276;37.599;11;50;30;11:27:21;;;;;;;;;;;
2612;29.9698;29.7625;17.7276;37.599;20;50;30;11:27:21;;;;;;;;;;;
2613;29.9698;29.7546;17.7354;37.599;16;50;30;11:27:22;;;;;;;;;;;
2614;29.9698;29.7546;17.7276;37.599;16;50;30;11:27:22;;;;;;;;;;;
2615;29.962;29.7468;17.7276;37.599;16;50;30;11:27:23;;;;;;;;;;;
2616;29.962;29.7468;17.7432;37.599;20;50;30;11:27:23;;;;;;;;;;;
2617;29.962;29.7468;17.7354;37.599;20;50;30;11:27:24;;;;;;;;;;;
2618;29.962;29.7468;17.7276;37.599;20;50;30;11:27:24;;;;;;;;;;;
2619;29.9542;29.739;17.7276;37.599;20;50;30;11:27:25;;;;;;;;;;;
2620;29.9542;29.7468;17.7354;37.599;24;50;30;11:27:25;;;;;;;;;;;
2621;29.9542;29.7468;17.7276;37.599;24;50;30;11:27:26;;;;;;;;;;;
2622;29.9542;29.7468;17.7198;37.599;24;50;30;11:27:26;;;;;;;;;;;
2623;29.9542;29.7468;17.7276;37.599;24;50;30;11:27:27;;;;;;;;;;;
2624;29.9542;29.7468;17.7276;37.599;24;50;30;11:27:27;;;;;;;;;;;
2625;29.9542;29.7468;17.7276;37.599;24;50;30;11:27:28;;;;;;;;;;;
2626;29.9542;29.7546;17.7276;37.599;24;50;30;11:27:28;;;;;;;;;;;
2627;29.9542;29.7468;17.7276;37.599;24;50;30;11:27:29;;;;;;;;;;;
2628;29.9542;29.7468;17.7276;37.599;24;50;30;11:27:29;;;;;;;;;;;
2629;29.962;29.739;17.7276;37.599;24;50;30;11:27:30;;;;;;;;;;;
2630;29.9542;29.7546;17.7354;37.599;20;50;30;11:27:30;;;;;;;;;;;
2631;29.962;29.7468;17.7276;37.599;24;50;30;11:27:31;;;;;;;;;;;
2632;29.962;29.7468;17.7354;37.599;20;50;30;11:27:31;;;;;;;;;;;
2633;29.962;29.7546;17.7276;37.599;20;50;30;11:27:32;;;;;;;;;;;
2634;29.962;29.7546;17.7276;37.599;20;50;30;11:27:32;;;;;;;;;;;
2635;29.962;29.7546;17.7354;37.599;20;50;30;11:27:33;;;;;;;;;;;
2636;29.962;29.7546;17.7276;37.599;20;50;30;11:27:33;;;;;;;;;;;
2637;29.962;29.7546;17.7354;37.599;20;50;30;11:27:34;;;;;;;;;;;
2638;29.9542;29.7546;17.7276;37.599;20;50;30;11:27:34;;;;;;;;;;;
2639;29.962;29.7546;17.7354;37.599;24;50;30;11:27:35;;;;;;;;;;;
2640;29.962;29.7625;17.7354;37.599;20;50;30;11:27:35;;;;;;;;;;;
2641;29.962;29.7625;17.7276;37.599;20;50;30;11:27:36;;;;;;;;;;;
2642;29.962;29.7625;17.7354;37.599;20;50;30;11:27:36;;;;;;;;;;;
2643;29.9698;29.7625;17.7276;37.599;20;50;30;11:27:37;;;;;;;;;;;
2644;29.962;29.7546;17.7354;37.599;16;50;30;11:27:37;;;;;;;;;;;
2645;29.962;29.7546;17.7432;37.599;20;50;30;11:27:38;;;;;;;;;;;
2646;29.9698;29.7546;17.7432;37.599;20;50;30;11:27:38;;;;;;;;;;;
2647;29.9542;29.7546;17.7432;37.599;16;50;30;11:27:39;;;;;;;;;;;
2648;29.9542;29.7625;17.7354;37.599;24;50;30;11:27:39;;;;;;;;;;;
2649;29.962;29.7625;17.7432;37.599;24;50;30;11:27:40;;;;;;;;;;;
2650;29.9542;29.7546;17.7276;37.599;20;50;30;11:27:40;;;;;;;;;;;
2651;29.962;29.7546;17.7276;37.599;24;50;30;11:27:41;;;;;;;;;;;
2652;29.9542;29.7546;17.7354;37.599;20;50;30;11:27:41;;;;;;;;;;;
2653;29.962;29.7625;17.7276;37.599;24;50;30;11:27:42;;;;;;;;;;;
2654;29.9464;29.7546;17.7354;37.599;20;50;30;11:27:42;;;;;;;;;;;
2655;29.9542;29.7546;17.7354;37.599;28;50;30;11:27:43;;;;;;;;;;;
2656;29.962;29.7625;17.7354;37.599;24;50;30;11:27:43;;;;;;;;;;;
2657;29.962;29.7625;17.7354;37.599;20;50;30;11:27:44;;;;;;;;;;;
2658;29.9542;29.7546;17.7276;37.599;20;50;30;11:27:44;;;;;;;;;;;
2659;29.9542;29.7625;17.7276;37.599;24;50;30;11:27:45;;;;;;;;;;;
2660;29.962;29.7625;17.7354;37.599;24;50;30;11:27:45;;;;;;;;;;;
2661;29.962;29.7546;17.7354;37.599;20;50;30;11:27:46;;;;;;;;;;;
2662;29.962;29.7625;17.7276;37.599;20;50;30;11:27:46;;;;;;;;;;;
2663;29.9698;29.7703;17.7354;37.599;20;50;30;11:27:47;;;;;;;;;;;
2664;29.962;29.7625;17.7354;37.599;16;50;30;11:27:47;;;;;;;;;;;
2665;29.9698;29.7703;17.7276;37.599;20;50;30;11:27:48;;;;;;;;;;;
2666;29.962;29.7546;17.7276;37.599;16;50;30;11:27:48;;;;;;;;;;;
2667;29.9698;29.7625;17.7276;37.599;20;50;30;11:27:49;;;;;;;;;;;
2668;29.962;29.7625;17.7276;37.599;16;50;30;11:27:49;;;;;;;;;;;
2669;29.9698;29.7625;17.7198;37.599;20;50;30;11:27:50;;;;;;;;;;;
2670;29.9698;29.7625;17.7276;37.599;16;50;30;11:27:50;;;;;;;;;;;
2671;29.9777;29.7703;17.7198;37.599;16;50;30;11:27:51;;;;;;;;;;;
2672;29.9698;29.7625;17.7354;37.599;11;50;30;11:27:51;;;;;;;;;;;
2673;29.9698;29.7703;17.7276;37.599;16;50;30;11:27:52;;;;;;;;;;;
2674;29.9698;29.7625;17.7198;37.599;16;50;30;11:27:52;;;;;;;;;;;
2675;29.9698;29.7625;17.7276;37.599;16;50;30;11:27:53;;;;;;;;;;;
2676;29.9698;29.7546;17.7198;37.599;16;50;30;11:27:53;;;;;;;;;;;
2677;29.9698;29.7625;17.7198;37.599;16;50;30;11:27:54;;;;;;;;;;;
2678;29.9777;29.7546;17.7276;37.599;16;50;30;11:27:54;;;;;;;;;;;
2679;29.9855;29.7546;17.7276;37.599;11;50;30;11:27:55;;;;;;;;;;;
2680;29.9777;29.7625;17.7276;37.599;7;50;30;11:27:55;;;;;;;;;;;
2681;29.9777;29.7546;17.7276;37.599;11;50;30;11:27:56;;;;;;;;;;;
2682;29.9777;29.7468;17.7198;37.599;11;50;30;11:27:56;;;;;;;;;;;
2683;29.9777;29.7468;17.7276;37.599;11;50;30;11:27:57;;;;;;;;;;;
2684;29.962;29.7546;17.7198;37.599;11;50;30;11:27:57;;;;;;;;;;;
2685;29.9698;29.7546;17.7276;37.599;20;50;30;11:27:58;;;;;;;;;;;
2686;29.9698;29.7468;17.7276;37.599;16;50;30;11:27:58;;;;;;;;;;;
2687;29.9698;29.7546;17.7198;37.599;16;50;30;11:27:59;;;;;;;;;;;
2688;29.962;29.7546;17.7198;37.599;16;50;30;11:27:59;;;;;;;;;;;
2689;29.9542;29.7468;17.7198;37.599;20;50;30;11:28:00;;;;;;;;;;;
2690;29.962;29.7546;17.7276;37.599;24;50;30;11:28:00;;;;;;;;;;;
2691;29.9542;29.7546;17.7198;37.599;20;50;30;11:28:01;;;;;;;;;;;
2692;29.9542;29.7546;17.7198;37.599;24;50;30;11:28:01;;;;;;;;;;;
2693;29.962;29.7625;17.7119;37.599;24;50;30;11:28:02;;;;;;;;;;;
2694;29.9542;29.7546;17.7276;37.599;20;50;30;11:28:02;;;;;;;;;;;
2695;29.962;29.7546;17.7198;37.599;24;50;30;11:28:03;;;;;;;;;;;
2696;29.9542;29.7468;17.7276;37.599;20;50;30;11:28:03;;;;;;;;;;;
2697;29.962;29.7546;17.7198;37.599;24;50;30;11:28:04;;;;;;;;;;;
2698;29.962;29.7468;17.7198;37.599;20;50;30;11:28:04;;;;;;;;;;;
2699;29.962;29.7625;17.7198;37.599;20;50;30;11:28:05;;;;;;;;;;;
2700;29.9698;29.7625;17.7119;37.599;20;50;30;11:28:05;;;;;;;;;;;
2701;29.9698;29.7625;17.7198;37.599;16;50;30;11:28:06;;;;;;;;;;;
2702;29.9698;29.7625;17.7198;37.599;16;50;30;11:28:06;;;;;;;;;;;
2703;29.9698;29.7625;17.7198;37.599;16;50;30;11:28:07;;;;;;;;;;;
2704;29.962;29.7625;17.7198;37.599;16;50;30;11:28:07;;;;;;;;;;;
2705;29.9777;29.7625;17.7198;37.599;20;50;30;11:28:08;;;;;;;;;;;
2706;29.9777;29.7625;17.7276;37.599;11;50;30;11:28:08;;;;;;;;;;;
2707;29.9777;29.7546;17.7276;37.599;11;50;30;11:28:09;;;;;;;;;;;
2708;29.9777;29.7625;17.7276;37.599;11;50;30;11:28:09;;;;;;;;;;;
2709;29.9777;29.7625;17.7276;37.599;11;50;30;11:28:10;;;;;;;;;;;
2710;29.9777;29.7625;17.7354;37.599;11;50;30;11:28:10;;;;;;;;;;;
2711;29.9698;29.7546;17.7354;37.599;11;50;30;11:28:11;;;;;;;;;;;
2712;29.9777;29.7625;17.7354;37.599;16;50;30;11:28:11;;;;;;;;;;;
2713;29.9777;29.7546;17.7354;37.599;11;50;30;11:28:12;;;;;;;;;;;
2714;29.9777;29.7625;17.7276;37.599;11;50;30;11:28:12;;;;;;;;;;;
2715;29.9698;29.7625;17.7354;37.599;11;50;30;11:28:13;;;;;;;;;;;
2716;29.9698;29.7625;17.7276;37.599;16;50;30;11:28:13;;;;;;;;;;;
2717;29.9777;29.7546;17.7354;37.599;16;50;30;11:28:14;;;;;;;;;;;
2718;29.9698;29.7625;17.7354;37.599;11;50;30;11:28:14;;;;;;;;;;;
2719;29.962;29.7625;17.7276;37.599;16;50;30;11:28:15;;;;;;;;;;;
2720;29.962;29.7625;17.7276;37.599;20;50;30;11:28:15;;;;;;;;;;;
2721;29.9698;29.7546;17.7354;37.599;20;50;30;11:28:16;;;;;;;;;;;
2722;29.9698;29.7625;17.7276;37.599;16;50;30;11:28:16;;;;;;;;;;;
2723;29.962;29.7625;17.7432;37.599;16;50;30;11:28:17;;;;;;;;;;;
2724;29.962;29.7625;17.7276;37.599;20;50;30;11:28:17;;;;;;;;;;;
2725;29.962;29.7546;17.7354;37.599;20;50;30;11:28:18;;;;;;;;;;;
2726;29.9698;29.7546;17.7354;37.599;20;50;30;11:28:18;;;;;;;;;;;
2727;29.9542;29.7546;17.7354;37.599;16;50;30;11:28:19;;;;;;;;;;;
2728;29.962;29.7546;17.7432;37.599;24;50;30;11:28:19;;;;;;;;;;;
2729;29.962;29.7546;17.7354;37.599;20;50;30;11:28:20;;;;;;;;;;;
2730;29.962;29.7625;17.7511;37.599;20;50;30;11:28:20;;;;;;;;;;;
2731;29.962;29.7546;17.7432;37.599;20;50;30;11:28:21;;;;;;;;;;;
2732;29.962;29.7546;17.7432;37.599;20;50;30;11:28:21;;;;;;;;;;;
2733;29.962;29.7546;17.7432;37.599;20;50;30;11:28:22;;;;;;;;;;;
2734;29.962;29.7625;17.7432;37.599;20;50;30;11:28:22;;;;;;;;;;;
2735;29.962;29.7546;17.7432;37.599;20;50;30;11:28:23;;;;;;;;;;;
2736;29.9542;29.7625;17.7432;37.599;20;50;30;11:28:23;;;;;;;;;;;
2737;29.9542;29.7546;17.7432;37.599;24;50;30;11:28:24;;;;;;;;;;;
2738;29.9464;29.7546;17.7432;37.599;24;50;30;11:28:24;;;;;;;;;;;
2739;29.9464;29.7546;17.7354;37.599;28;50;30;11:28:25;;;;;;;;;;;
2740;29.9542;29.7546;17.7432;37.599;28;50;30;11:28:25;;;;;;;;;;;
2741;29.9542;29.7546;17.7354;37.599;24;50;30;11:28:26;;;;;;;;;;;
2742;29.9542;29.7546;17.7511;37.599;24;50;30;11:28:26;;;;;;;;;;;
2743;29.9542;29.7546;17.7511;37.599;24;50;30;11:28:27;;;;;;;;;;;
2744;29.9698;29.7468;17.7589;37.599;24;50;30;11:28:27;;;;;;;;;;;
2745;29.9698;29.7468;17.7589;37.599;16;50;30;11:28:28;;;;;;;;;;;
2746;29.9777;29.7468;17.7667;37.599;16;50;30;11:28:28;;;;;;;;;;;
2747;29.9933;29.7468;17.7667;37.599;11;50;30;11:28:29;;;;;;;;;;;
2748;29.9933;29.7468;17.7667;37.599;3;50;30;11:28:29;;;;;;;;;;;
2749;30.0011;29.7546;17.7824;37.599;3;50;30;11:28:30;;;;;;;;;;;
2750;30.009;29.7625;17.7745;37.599;None;50;30;11:28:30;;;;;;;;;;;
2751;30.009;29.7546;17.7667;37.599;None;50;30;11:28:31;;;;;;;;;;;
2752;30.0011;29.7703;17.7824;37.599;None;50;30;11:28:31;;;;;;;;;;;
2753;30.0011;29.7625;17.7902;37.599;None;50;30;11:28:32;;;;;;;;;;;
2754;30.0011;29.7625;17.8019;37.599;None;50;30;11:28:32;;;;;;;;;;;
2755;29.9933;29.7468;17.798;37.599;None;50;30;11:28:33;;;;;;;;;;;
2756;29.9855;29.7468;17.8019;37.599;3;50;30;11:28:33;;;;;;;;;;;
2757;29.9855;29.739;17.8058;37.599;7;50;30;11:28:34;;;;;;;;;;;
2758;29.9855;29.7312;17.8137;37.599;7;50;30;11:28:34;;;;;;;;;;;
2759;29.9698;29.7155;17.8176;37.599;7;50;30;11:28:35;;;;;;;;;;;
2760;29.9542;29.6999;17.8176;37.599;16;50;30;11:28:35;;;;;;;;;;;
2761;29.9542;29.692;17.8176;37.599;24;50;30;11:28:36;;;;;;;;;;;
2762;29.9385;29.6686;17.8176;37.599;24;50;30;11:28:36;;;;;;;;;;;
2763;29.9307;29.6568;17.8176;37.599;32;50;30;11:28:37;;;;;;;;;;;
2764;29.9229;29.6451;17.8332;37.599;36;50;30;11:28:37;;;;;;;;;;;
2765;29.9151;29.6373;17.8254;37.599;41;50;30;11:28:38;;;;;;;;;;;
2766;29.8916;29.6334;17.841;37.599;45;50;30;11:28:38;;;;;;;;;;;
2767;29.8916;29.6177;17.8332;37.599;57;50;30;11:28:39;;;;;;;;;;;
2768;29.8681;29.6021;17.841;37.599;57;50;30;11:28:39;;;;;;;;;;;
2769;29.8681;29.5864;17.841;37.599;70;50;30;11:28:40;;;;;;;;;;;
2770;29.8603;29.5708;17.8489;37.599;70;50;30;11:28:40;;;;;;;;;;;
2771;29.8564;29.5551;17.8567;37.599;74;50;30;11:28:41;;;;;;;;;;;
2772;29.8525;29.5551;17.8489;37.599;76;50;30;11:28:41;;;;;;;;;;;
2773;29.8407;29.5473;17.8567;37.599;78;50;30;11:28:42;;;;;;;;;;;
2774;29.8251;29.5316;17.8567;37.599;84;50;30;11:28:42;;;;;;;;;;;
2775;29.8251;29.516;17.8645;37.599;93;50;30;11:28:43;;;;;;;;;;;
2776;29.8172;29.5082;17.8567;37.599;93;50;30;11:28:43;;;;;;;;;;;
2777;29.8094;29.4925;17.8645;37.599;97;50;30;11:28:44;;;;;;;;;;;
2778;29.8016;29.4925;17.8645;37.599;101;50;30;11:28:44;;;;;;;;;;;
2779;29.8016;29.4769;17.8723;37.599;105;50;30;11:28:45;;;;;;;;;;;
2780;29.7938;29.4769;17.8723;37.599;105;50;30;11:28:45;;;;;;;;;;;
2781;29.8016;29.4769;17.8723;37.599;109;50;30;11:28:46;;;;;;;;;;;
2782;29.8016;29.469;17.8723;37.599;105;50;30;11:28:46;;;;;;;;;;;
2783;29.7938;29.469;17.8802;37.599;105;50;30;11:28:47;;;;;;;;;;;
2784;29.7859;29.4612;17.8723;37.599;109;50;30;11:28:47;;;;;;;;;;;
2785;29.7938;29.4612;17.8723;37.599;113;50;30;11:28:48;;;;;;;;;;;
2786;29.7859;29.4573;17.8802;37.599;109;50;30;11:28:48;;;;;;;;;;;
2787;29.7859;29.4573;17.8802;37.599;113;50;30;11:28:49;;;;;;;;;;;
2788;29.7859;29.4416;17.8802;37.599;113;50;30;11:28:49;;;;;;;;;;;
2789;29.7859;29.4416;17.8802;37.599;113;50;30;11:28:50;;;;;;;;;;;
2790;29.7781;29.4416;17.8802;37.599;113;50;30;11:28:50;;;;;;;;;;;
2791;29.7781;29.4338;17.8802;37.599;118;50;30;11:28:51;;;;;;;;;;;
2792;29.7781;29.4338;17.888;37.599;118;50;30;11:28:51;;;;;;;;;;;
2793;29.7859;29.4338;17.8958;37.599;118;50;30;11:28:52;;;;;;;;;;;
2794;29.7781;29.4338;17.8958;37.599;113;50;30;11:28:52;;;;;;;;;;;
2795;29.7781;29.426;17.8958;37.599;118;50;30;11:28:53;;;;;;;;;;;
2796;29.7938;29.426;17.888;37.599;118;50;30;11:28:53;;;;;;;;;;;
2797;29.7859;29.426;17.8958;37.599;109;50;30;11:28:54;;;;;;;;;;;
2798;29.7938;29.426;17.8958;37.599;113;50;30;11:28:54;;;;;;;;;;;
2799;29.7938;29.426;17.8958;37.599;109;50;30;11:28:55;;;;;;;;;;;
2800;29.8016;29.4182;17.8958;37.599;109;50;30;11:28:55;;;;;;;;;;;
2801;29.7938;29.4182;17.9036;37.599;105;50;30;11:28:56;;;;;;;;;;;
2802;29.8016;29.4182;17.9036;37.599;109;50;30;11:28:56;;;;;;;;;;;
2803;29.8016;29.4103;17.8958;37.599;105;50;30;11:28:57;;;;;;;;;;;
2804;29.8016;29.4103;17.9036;37.599;105;50;30;11:28:57;;;;;;;;;;;
2805;29.7938;29.4103;17.8958;37.599;105;50;30;11:28:58;;;;;;;;;;;
2806;29.8016;29.4103;17.8958;37.599;109;50;30;11:28:58;;;;;;;;;;;
2807;29.8094;29.4182;17.9036;37.599;105;50;30;11:28:59;;;;;;;;;;;
2808;29.8094;29.4025;17.9036;37.599;101;50;30;11:28:59;;;;;;;;;;;
2809;29.8172;29.4025;17.9036;37.599;101;50;30;11:29:00;;;;;;;;;;;
2810;29.8094;29.3947;17.9036;37.599;97;50;30;11:29:00;;;;;;;;;;;
2811;29.8094;29.4025;17.9115;37.599;101;50;30;11:29:01;;;;;;;;;;;
2812;29.8251;29.3947;17.9193;37.599;101;50;30;11:29:01;;;;;;;;;;;
2813;29.8172;29.3947;17.9036;37.599;93;50;30;11:29:02;;;;;;;;;;;
2814;29.8251;29.4025;17.9115;37.599;97;50;30;11:29:02;;;;;;;;;;;
2815;29.8251;29.3869;17.9036;37.599;93;50;30;11:29:03;;;;;;;;;;;
2816;29.8329;29.3947;17.9036;37.599;93;50;30;11:29:03;;;;;;;;;;;
